"","s.Historic","s.Restored","s.Salt_Pond","index","stat","p.value"
"2444",1,0,0,1,0.6322046968488,2e-04
"2445",1,0,0,1,0.818347444169231,1e-04
"2446",0,1,0,2,0.7799198667638,1e-04
"2447",0,1,0,2,0.739023969518943,1e-04
"2448",0,1,0,2,0.920816610030451,1e-04
"2449",1,0,0,1,0.381088087645934,0.0035
"2450",1,0,0,1,0.556782627476325,1e-04
"2451",1,0,0,1,0.639073113597493,1e-04
"2452",0,1,0,2,0.614450187261572,0.005
"2454",0,0,1,3,0.455681210001044,0.0449
"2455",0,1,0,2,0.900851360299714,1e-04
"2456",0,0,1,3,0.406449182645181,0.1056
"2457",0,1,0,2,0.496091659687706,9e-04
"2458",1,0,0,1,0.436701247533283,0.023
"2459",1,0,0,1,0.489827424795313,1e-04
"2460",1,0,0,1,0.940647272369022,1e-04
"2461",1,0,0,1,0.623293308634121,2e-04
"2462",1,0,0,1,0.74088741079893,1e-04
"2463",0,0,1,3,0.643599750491203,0.0011
"2464",1,0,0,1,0.361471803576512,1e-04
"2465",1,1,0,4,0.302313911981394,0.3748
"2466",1,0,0,1,0.374844555813901,0.0428
"2467",1,1,0,4,0.598452285646236,0.0105
"2468",1,0,0,1,0.779547902484315,2e-04
"2470",1,0,0,1,0.706862545844245,1e-04
"2471",1,0,0,1,0.657962135812693,5e-04
"2472",0,1,0,2,0.521913111146681,1e-04
"2473",0,0,1,3,0.713478246363274,0.0012
"2474",0,1,0,2,0.550766613237635,1e-04
"2475",1,0,0,1,0.365333385896575,0.0284
"2477",1,0,0,1,0.529557654389795,1e-04
"2478",0,1,0,2,0.630992273475508,1e-04
"2479",0,1,0,2,0.359245391887429,0.1911
"2480",0,1,0,2,0.664087010124646,1e-04
"2481",1,0,0,1,0.614097956662108,0.004
"2483",0,1,0,2,0.730276619469104,2e-04
"2484",0,0,1,3,0.587143771614175,0.0093
"2485",1,0,0,1,0.469586668955867,8e-04
"2486",1,0,0,1,0.582642035111522,7e-04
"2487",0,1,0,2,0.879445967934863,1e-04
"2488",0,1,0,2,0.67538793620427,1e-04
"2490",0,0,1,3,0.492617767931118,0.0274
"2491",1,0,0,1,0.652425592330793,1e-04
"2492",1,0,0,1,0.534511739922544,0.0043
"2493",1,0,0,1,0.388652236702688,0.02
"2494",0,1,0,2,0.805133839831644,4e-04
"2495",0,1,1,6,0.446412328171346,0.1055
"2496",1,0,1,5,0.333457517801762,0.2978
"2497",0,0,1,3,0.740542595734338,4e-04
"2498",0,1,0,2,0.468401781717366,0.0035
"2499",0,0,1,3,0.554212917476268,0.0144
"2500",0,1,0,2,0.807290768055812,3e-04
"2501",0,0,1,3,0.707472260177528,9e-04
"2502",0,1,0,2,0.753211897483669,3e-04
"2503",0,1,1,6,0.417826557408118,0.1128
"2504",0,0,1,3,0.646709303294465,0.001
"2505",0,0,1,3,0.488186802755131,0.039
"2506",1,1,0,4,0.343368302514427,0.2581
"2507",1,0,0,1,0.727005408695443,5e-04
"2508",0,0,1,3,0.583409875670443,0.0119
"2510",0,0,1,3,0.450323162642567,0.0769
"2511",0,0,1,3,0.680237150693637,0.002
"2512",0,0,1,3,0.835144083130792,1e-04
"2513",0,0,1,3,0.547698103471626,0.0178
"2514",0,1,0,2,0.675959230778906,1e-04
"2515",0,0,1,3,0.547157383515853,0.0085
"2516",1,0,0,1,0.35920814263261,0.1114
"2517",1,0,0,1,0.696402955098258,3e-04
"2518",1,1,0,4,0.440624547191873,0.0858
"2519",0,1,1,6,0.595947505783195,0.0082
"2520",0,1,0,2,0.683262099944069,0.0027
"2521",0,1,0,2,0.841590573743945,1e-04
"2522",0,1,0,2,0.910846035008191,1e-04
"2523",0,0,1,3,0.58170129829043,0.0111
"2524",0,1,0,2,0.9378095533646,1e-04
"2525",0,0,1,3,0.53926192307126,0.0218
"2526",0,0,1,3,0.409093377385934,0.0524
"2527",1,0,0,1,0.749572681106377,2e-04
"2528",1,0,0,1,0.631397899699859,1e-04
"2529",1,0,0,1,0.721469225643649,1e-04
"2530",0,1,0,2,0.737543726357942,1e-04
"2533",1,0,0,1,0.732484386288999,1e-04
"2534",1,0,0,1,0.353097965846543,0.1906
"2535",0,1,0,2,0.725900037223213,1e-04
"2536",1,0,0,1,0.525238361647202,2e-04
"2537",0,1,0,2,0.580542838389076,0.0083
"2538",1,0,0,1,0.501902244079743,1e-04
"2539",0,1,0,2,0.511099978924943,0.0043
"2540",1,0,0,1,0.516653099966673,2e-04
"2541",0,1,0,2,0.755803646838395,1e-04
"2542",1,0,0,1,0.641846343291545,0.003
"2543",0,1,0,2,0.892272380921369,1e-04
"2544",0,1,0,2,0.752373084996382,3e-04
"2545",0,1,0,2,0.749235453053827,4e-04
"2546",1,0,0,1,0.518102983702672,0.0183
"2547",1,1,0,4,0.336887546342112,0.244
"2548",1,0,0,1,0.388039259295493,1e-04
"2549",0,1,0,2,0.69453063743017,1e-04
"2550",0,1,1,6,0.289548741686861,0.3693
"2551",0,1,0,2,0.914719392987681,1e-04
"2552",1,1,0,4,0.360711975798265,0.1813
"2553",0,0,1,3,0.79566663905872,1e-04
"2554",0,1,0,2,0.415574485518387,0.0726
"2555",0,1,0,2,0.939708370704557,1e-04
"2556",1,0,0,1,0.354805924007252,0.0268
"2557",0,1,0,2,0.857466848953411,1e-04
"2558",0,1,0,2,0.682779254314431,3e-04
"2559",0,1,0,2,0.597782597069376,1e-04
"2560",1,0,0,1,0.539743280486015,1e-04
"2561",0,1,0,2,0.623658958973799,0.0024
"2562",1,1,0,4,0.316718631274096,0.3012
"2563",1,0,0,1,0.384699732932129,1e-04
"2564",0,1,0,2,0.534877246238241,0.0187
"2565",0,1,0,2,0.643777008127943,1e-04
"2566",0,1,0,2,0.35912302730301,1e-04
"2567",0,1,0,2,0.520628166552562,0.04
"2568",1,0,0,1,0.672622243191026,2e-04
"2569",1,0,0,1,0.49452661180267,1e-04
"2571",0,0,1,3,0.805177620139682,1e-04
"2572",0,1,0,2,0.70751834339237,0.001
"2573",1,0,0,1,0.658269048831553,1e-04
"2574",1,0,0,1,0.745783891802519,2e-04
"2575",0,0,1,3,0.78585182740397,2e-04
"2576",0,0,1,3,0.87869541201419,1e-04
"2577",0,0,1,3,0.700905517589492,0.0016
"2578",1,0,0,1,0.667028584027037,1e-04
"2579",0,1,0,2,0.660015303213091,2e-04
"2580",0,0,1,3,0.647192147229028,0.0036
"2582",0,0,1,3,0.342794115231609,0.1906
"2583",0,1,0,2,0.624540043474344,0.0039
"2584",1,0,0,1,0.411324099413418,1e-04
"2586",0,1,0,2,0.698487018596158,1e-04
"2587",1,0,0,1,0.599184129046162,0.0023
"2589",0,0,1,3,0.727716721104723,1e-04
"2590",1,0,0,1,0.501432326510492,0.007
"2591",1,0,0,1,0.537611865256604,1e-04
"2592",1,0,0,1,0.447151154155794,1e-04
"2593",1,0,0,1,0.618913665939323,1e-04
"2594",0,1,1,6,0.437496029355805,0.0927
"2595",0,1,0,2,0.632583651082992,1e-04
"2596",0,1,1,6,0.59475892166202,0.0072
"2597",1,0,0,1,0.579983648519651,0.001
"2598",1,0,0,1,0.393911368405474,1e-04
"2600",1,0,0,1,0.728052174822661,1e-04
"2601",0,1,0,2,0.551593207878666,0.0116
"2602",0,1,0,2,0.616034931211343,0.0015
"2603",0,1,0,2,0.852531372560104,1e-04
"2604",0,1,0,2,0.768583161029919,3e-04
"2605",0,1,0,2,0.872036479058542,1e-04
"2606",0,1,0,2,0.784603497484461,1e-04
"2607",0,1,0,2,0.702566889240497,1e-04
"2608",0,0,1,3,0.353231798441619,0.1916
"2609",1,0,0,1,0.615131885995558,2e-04
"2610",0,0,1,3,0.868230431792963,1e-04
"2611",1,1,0,4,0.580927196787086,0.014
"2612",1,0,0,1,0.495403171847716,0.0174
"2613",0,1,0,2,0.775881861805054,1e-04
"2615",0,1,0,2,0.358940060463606,0.2079
"2616",1,0,0,1,0.464044061226835,6e-04
"2617",0,1,0,2,0.633177442270408,1e-04
"2618",1,0,0,1,0.493719250099412,1e-04
"2620",1,0,0,1,0.458007648105746,0.0142
"2621",0,1,0,2,0.633059495776902,0.0032
"2622",0,1,0,2,0.728462032397851,3e-04
"2623",0,1,0,2,0.88780137246098,1e-04
"2624",0,1,0,2,0.532233688780738,0.0041
"2625",0,1,1,6,0.397338699349606,0.1139
"2627",0,1,0,2,0.820391542155619,4e-04
"2629",0,1,0,2,0.447777565016016,1e-04
"2630",0,1,0,2,0.725589422079058,2e-04
"2631",0,0,1,3,0.542527359588487,0.0203
"2632",0,0,1,3,0.612814835335052,0.0073
"2633",1,0,0,1,0.453893600505714,2e-04
"2634",1,0,0,1,0.559939792628028,0.0016
"2635",0,1,1,6,0.620733052522101,0.0075
"2637",1,0,0,1,0.57360046003602,1e-04
"2638",0,0,1,3,0.600003356071969,0.0072
"2640",0,0,1,3,0.776462651201467,2e-04
"2641",0,0,1,3,0.76832454809527,5e-04
"2642",1,0,0,1,0.543771719801995,2e-04
"2643",0,0,1,3,0.404402372097277,0.1058
"2644",0,0,1,3,0.462126452191935,0.0476
"2645",0,1,0,2,0.572704490744124,0.0099
"2646",1,0,0,1,0.700271420212858,1e-04
"2647",1,0,0,1,0.376882406864104,0.0026
"2648",1,0,0,1,0.679932540033933,2e-04
"2649",0,1,0,2,0.895494181412892,1e-04
"2650",1,0,0,1,0.533697771232225,0.0161
"2651",0,1,0,2,0.71307406201079,1e-04
"2652",0,1,0,2,0.358020291351019,0.0022
"2653",1,0,0,1,0.732887794234114,1e-04
"2654",1,0,0,1,0.775662255634287,2e-04
"2655",0,0,1,3,0.601668496219326,0.0091
"2656",0,0,1,3,0.639859900631402,0.0038
"2657",0,1,0,2,0.934654457690529,1e-04
"2658",0,0,1,3,0.428637660705861,0.0418
"2659",1,1,0,4,0.47291775142819,0.0508
"2660",1,0,0,1,0.525762501334298,1e-04
"2661",0,0,1,3,0.654780114818269,0.0028
"2662",1,0,0,1,0.358565327680652,0.112
"2663",0,1,1,6,0.411640403630832,0.1152
"2664",0,1,0,2,0.733800330699071,3e-04
"2665",1,0,0,1,0.712718556807551,1e-04
"2666",1,0,0,1,0.391907421126413,0.0116
"2667",0,0,1,3,0.554821733937919,0.0126
"2668",1,0,0,1,0.310560681108333,0.4574
"2669",0,1,0,2,0.522955062514148,0.0016
"2670",1,0,0,1,0.721905005176545,1e-04
"2671",0,1,0,2,0.614637464208415,1e-04
"2673",1,0,0,1,0.797853798390043,1e-04
"2674",0,1,0,2,0.878392885074104,1e-04
"2675",1,0,0,1,0.337815645927842,0.1891
"2676",0,1,0,2,0.852514281952888,1e-04
"2677",1,0,0,1,0.429596931547913,9e-04
"2678",0,1,0,2,0.548513725147517,0.0043
"2679",1,0,0,1,0.466261422404567,0.0025
"2680",1,0,0,1,0.816028646825973,1e-04
"2681",1,0,0,1,0.633029299690407,2e-04
"2682",0,0,1,3,0.604638386421533,0.0037
"2683",1,1,0,4,0.606827225787453,0.0071
"2684",0,1,0,2,0.931885413710234,1e-04
"2685",0,1,0,2,0.933758589726449,1e-04
"2686",0,0,1,3,0.767707612424944,6e-04
"2687",0,1,0,2,0.699062048206603,1e-04
"2688",1,0,0,1,0.457361576606622,0.1167
"2689",0,1,0,2,0.56286494711569,1e-04
"2690",0,1,0,2,0.660295378494647,1e-04
"2691",0,1,0,2,0.62386611531646,1e-04
"2692",0,0,1,3,0.703353184099408,1e-04
"2693",0,1,0,2,0.840714969992652,1e-04
"2694",0,1,1,6,0.280405261445045,0.4404
"2695",1,1,0,4,0.324937045510065,0.2547
"2696",1,0,0,1,0.743818629612738,1e-04
"2698",0,1,0,2,0.530326869014711,0.006
"2699",0,0,1,3,0.790047481609872,4e-04
"2700",1,0,0,1,0.448219824009837,0.0025
"2701",0,1,0,2,0.603631592814508,0.0125
"2702",1,0,0,1,0.525142015895371,9e-04
"2703",0,1,0,2,0.400534121849148,0.0025
"2704",1,0,0,1,0.676228794250246,2e-04
"2705",0,1,0,2,0.475557200820401,0.0227
"2706",0,0,1,3,0.726510614104724,0.0011
"2707",1,0,0,1,0.418827199583795,1e-04
"2709",1,0,0,1,0.505306448052713,1e-04
"2710",0,1,0,2,0.686315712271723,0.0022
"2711",1,0,1,5,0.24456406464093,0.5861
"2713",1,0,0,1,0.550422264258226,1e-04
"2714",1,0,0,1,0.527936075188249,2e-04
"2716",0,0,1,3,0.643476335429569,0.0013
"2717",0,1,0,2,0.825117872253178,1e-04
"2719",0,1,0,2,0.566391824546303,1e-04
"2720",0,1,1,6,0.619176425828756,0.01
"2721",0,1,0,2,0.663364606432799,2e-04
"2722",1,0,0,1,0.759404079106367,6e-04
"2723",0,0,1,3,0.554787060129135,0.0109
"2724",0,1,0,2,0.585673638751923,0.008
"2725",1,1,0,4,0.661059488797105,0.0025
"2726",0,0,1,3,0.39292370965661,0.1144
"2728",1,0,0,1,0.612502061736394,1e-04
"2729",0,0,1,3,0.497420784324645,0.005
"2730",1,0,1,5,0.558368608738242,0.013
"2732",0,1,0,2,0.595720068393319,1e-04
"2733",0,1,0,2,0.655774130467969,9e-04
"2734",1,0,0,1,0.468168978570455,2e-04
"2735",0,1,0,2,0.735200065495454,0.0022
"2736",0,0,1,3,0.38603595115723,0.1559
"2737",0,1,0,2,0.575662783999689,0.0063
"2739",1,0,0,1,0.5932366468755,1e-04
"2740",0,1,0,2,0.534031571887078,5e-04
"2741",0,0,1,3,0.684267963048683,6e-04
"2742",0,0,1,3,0.512056681614524,0.0362
"2743",1,1,0,4,0.340817461361256,0.2349
"2744",0,0,1,3,0.492048456495878,0.0131
"2745",0,1,0,2,0.71995365989168,1e-04
"2746",0,0,1,3,0.602468384458581,7e-04
"2749",0,0,1,3,0.691604745308047,0.0012
"2750",1,0,0,1,0.3313274464355,0.2062
"2751",1,0,0,1,0.651195467506718,1e-04
"2752",1,0,0,1,0.732934627236834,0.0013
"2754",0,0,1,3,0.830046340918324,2e-04
"2755",0,0,1,3,0.717819858808222,4e-04
"2756",0,1,0,2,0.647709448499506,1e-04
"2757",0,1,0,2,0.865549163001775,1e-04
"2758",1,0,0,1,0.3480443779274,0.0553
"2759",0,1,0,2,0.742123041928265,1e-04
"2760",0,1,0,2,0.625798919345181,1e-04
"2761",1,0,1,5,0.355137236668409,0.201
"2762",0,1,0,2,0.905813007051739,1e-04
"2763",0,0,1,3,0.488383416917866,0.0419
"2764",1,0,0,1,0.469000859901288,5e-04
"2765",0,1,0,2,0.68801321210844,0.0023
"2766",1,0,0,1,0.744738052526318,2e-04
"2767",0,0,1,3,0.693515867364134,2e-04
"2768",0,1,0,2,0.819863801104211,1e-04
"2769",0,0,1,3,0.300281468490093,0.4975
"2770",1,0,0,1,0.481715377906319,0.0337
"2771",0,1,0,2,0.543402082329477,1e-04
"2772",0,1,0,2,0.715096767522831,1e-04
"2773",0,0,1,3,0.313462962873664,0.3317
"2774",0,0,1,3,0.291078041358658,0.5343
"2775",1,1,0,4,0.259353783052704,0.6065
"2776",0,0,1,3,0.690296900239493,0.0014
"2777",0,1,0,2,0.851735226564978,1e-04
"2778",0,0,1,3,0.505083274684779,0.0327
"2779",1,0,0,1,0.388389847327198,0.021
"2780",1,1,0,4,0.281848474389888,0.5313
"2781",0,1,0,2,0.9105836685382,1e-04
"2783",0,1,0,2,0.616307763170302,1e-04
"2784",0,1,0,2,0.795020334297027,1e-04
"2785",0,0,1,3,0.580733946227454,0.0136
"2786",0,1,0,2,0.853424320931838,2e-04
"2788",1,0,0,1,0.783247093038273,1e-04
"2789",1,0,0,1,0.556993238306201,1e-04
"2790",1,0,0,1,0.419405790124931,0.0982
"2791",0,1,0,2,0.711751570483938,1e-04
"2792",0,0,1,3,0.288123660159755,0.5354
"2793",1,0,0,1,0.616414815874621,1e-04
"2794",0,0,1,3,0.891771093226103,1e-04
"2795",1,0,0,1,0.757313158158575,1e-04
"2796",1,0,0,1,0.400866285266281,0.0035
"2797",1,0,0,1,0.438960040018188,0.021
"2798",0,0,1,3,0.665596976286152,0.0028
"2799",0,1,0,2,0.738390576147826,3e-04
"2800",0,1,0,2,0.675066639526205,1e-04
"2801",1,0,0,1,0.618042455752565,1e-04
"2802",0,0,1,3,0.579176021917331,0.004
"2803",0,1,0,2,0.905330159280126,1e-04
"2804",0,1,0,2,0.512167254704937,0.0347
"2805",0,1,0,2,0.821960633876991,1e-04
"2806",1,0,0,1,0.295193817329858,0.4623
"2807",0,1,0,2,0.344687819825845,0.2077
"2808",1,0,0,1,0.685162973709171,2e-04
"2809",1,0,0,1,0.689423531814939,2e-04
"2810",1,0,0,1,0.491931052023447,1e-04
"2811",1,0,0,1,0.424993520643571,0.001
"2812",0,1,0,2,0.784166535815576,1e-04
"2813",0,1,1,6,0.373983403554888,0.1764
"2814",0,1,0,2,0.665437617949143,1e-04
"2815",1,0,0,1,0.550378858447231,7e-04
"2816",0,1,0,2,0.34443626066206,0.18
"2817",1,0,0,1,0.742600171390566,1e-04
"2818",0,0,1,3,0.531712891178849,0.0129
"2819",1,0,0,1,0.77351406041445,2e-04
"2820",0,1,0,2,0.766475516536206,3e-04
"2821",1,0,0,1,0.780785202048084,3e-04
"2822",0,0,1,3,0.625897605171025,0.0065
"2823",1,0,0,1,0.637797511893178,1e-04
"2825",0,0,1,3,0.62008508229662,7e-04
"2826",1,0,0,1,0.722001276072087,2e-04
"2827",0,1,0,2,0.786449271974458,1e-04
"2828",0,0,1,3,0.601996213559091,0.0077
"2829",1,0,1,5,0.625472252599894,0.0088
"2830",1,0,0,1,0.494425803698669,0.0177
"2831",1,1,0,4,0.463592403550611,0.0687
"2832",0,0,1,3,0.780236008007844,1e-04
"2833",0,1,0,2,0.635684530313477,5e-04
"2834",1,1,0,4,0.632207785567201,0.0059
"2835",0,1,0,2,0.814724508675007,2e-04
"2836",0,1,0,2,0.845542758525414,1e-04
"2837",1,0,0,1,0.398534109005413,1e-04
"2838",0,1,0,2,0.595148351471262,0.0063
"2839",0,0,1,3,0.456789232479785,0.076
"2840",0,1,0,2,0.834411613901152,1e-04
"2843",0,1,0,2,0.752087206373504,1e-04
"2844",0,0,1,3,0.612933497840531,0.0071
"2845",0,1,0,2,0.65590766607419,1e-04
"2847",0,1,0,2,0.7377252220358,1e-04
"2848",1,0,0,1,0.273837441537301,0.515
"2851",0,1,0,2,0.734229947380064,1e-04
"2852",1,0,0,1,0.459100241667674,1e-04
"2853",0,0,1,3,0.632991699018093,0.0017
"2854",0,1,0,2,0.761811844202645,1e-04
"2855",0,1,0,2,0.791251243049536,2e-04
"2856",0,0,1,3,0.661928697419103,3e-04
"2857",1,0,0,1,0.643881797703805,1e-04
"2858",0,1,0,2,0.846363801019776,1e-04
"2859",1,0,0,1,0.407768269792523,0.0041
"2860",1,0,0,1,0.490838105921796,0.006
"2861",1,0,1,5,0.308254583515475,0.3541
"2862",0,1,1,6,0.223036386681356,0.7852
"2863",1,1,0,4,0.295469340166826,0.3702
"2864",0,1,0,2,0.37354097423541,0.152
"2866",1,0,0,1,0.575820198682189,0.0029
"2868",0,1,0,2,0.596862657071476,6e-04
"2870",1,0,0,1,0.678402903378985,1e-04
"2871",0,0,1,3,0.678203556444636,0.0029
"2873",0,1,0,2,0.805100419753472,5e-04
"2874",1,0,0,1,0.445363092786551,0.1168
"2876",1,1,0,4,0.507413678274832,0.0321
"2877",0,0,1,3,0.367847738667335,0.1247
"2878",0,1,0,2,0.815886556809314,1e-04
"2879",0,1,0,2,0.60522943152914,1e-04
"2881",0,1,0,2,0.882065513707266,1e-04
"2883",0,1,0,2,0.858311612254188,1e-04
"2884",0,1,0,2,0.837607716159382,1e-04
"2886",0,1,0,2,0.424142434214888,0.0856
"2887",1,0,0,1,0.55079800120142,0.0014
"2888",1,0,0,1,0.50671656820942,0.0021
"2889",1,1,0,4,0.800066016994315,2e-04
"2890",0,1,0,2,0.546740916724271,0.003
"2891",0,1,0,2,0.729130429603822,0.001
"2892",0,0,1,3,0.458392070454616,0.0754
"2893",0,1,0,2,0.594349059570378,1e-04
"2894",1,0,0,1,0.344670531927964,0.2034
"2895",0,1,0,2,0.722871293985606,1e-04
"2898",1,0,0,1,0.723760088379836,2e-04
"2899",1,0,0,1,0.615743513335623,0.0027
"2900",1,0,0,1,0.495715335514863,0.0563
"2901",0,0,1,3,0.289803166184872,0.5467
"2902",0,1,0,2,0.659202833796834,5e-04
"2903",0,1,0,2,0.675370779213241,1e-04
"2904",0,1,0,2,0.589000966393684,3e-04
"2905",0,1,0,2,0.716293935030804,1e-04
"2906",0,1,0,2,0.507868308284798,0.0384
"2907",1,1,0,4,0.30536472947103,0.3994
"2908",1,0,0,1,0.646675015297029,1e-04
"2909",1,0,0,1,0.534760323193674,1e-04
"2910",1,0,0,1,0.368657798669593,0.1219
"2913",0,0,1,3,0.52966295204277,0.0251
"2914",0,1,0,2,0.68018339388395,1e-04
"2915",0,0,1,3,0.48081767215436,0.0405
"2916",0,0,1,3,0.431002961286071,0.1099
"2917",0,1,0,2,0.49663019474216,0.0327
"2918",0,1,1,6,0.514012332551083,0.0335
"2919",0,1,0,2,0.503266395783365,3e-04
"2920",0,1,0,2,0.729200012788267,1e-04
"2922",0,0,1,3,0.296948899479554,0.5077
"2923",1,0,0,1,0.526426643221516,0.0014
"2924",0,1,1,6,0.466458320268325,0.066
"2926",1,1,0,4,0.527293740836062,0.0316
"2928",0,1,0,2,0.592065657161289,1e-04
"2930",0,0,1,3,0.744864424859903,5e-04
"2931",0,1,0,2,0.912544597210133,1e-04
"2932",0,1,1,6,0.420718943274562,0.105
"2933",0,1,1,6,0.304573963513462,0.3696
"2935",0,1,0,2,0.615068841519064,2e-04
"2936",0,1,0,2,0.596252395765839,4e-04
"2937",1,0,0,1,0.576085350725407,0.0021
"2938",0,1,0,2,0.582083438691103,1e-04
"2939",1,0,0,1,0.4910813606573,1e-04
"2940",0,1,0,2,0.643398282644224,1e-04
"2941",0,1,0,2,0.559818182217201,0.019
"2942",0,1,0,2,0.65553430430885,1e-04
"2943",0,1,0,2,0.804833207016462,1e-04
"2944",1,0,0,1,0.568992080025359,1e-04
"2945",1,0,0,1,0.418599011920031,1e-04
"2946",0,1,0,2,0.85106677972594,3e-04
"2947",1,0,0,1,0.503920037245773,1e-04
"2948",1,1,0,4,0.666432472821139,0.002
"2949",0,1,0,2,0.42232849528509,0.0725
"2950",0,1,1,6,0.523843499353576,0.0324
"2951",0,1,0,2,0.547690434469467,0.0155
"2952",0,1,0,2,0.872079099070639,1e-04
"2953",1,0,0,1,0.661613401294504,2e-04
"2954",0,1,0,2,0.947465376046785,1e-04
"2956",0,0,1,3,0.754499510150979,4e-04
"2957",0,0,1,3,0.843529376421237,2e-04
"2958",1,0,0,1,0.740167547413736,1e-04
"2959",0,0,1,3,0.791669181074695,3e-04
"2960",1,0,0,1,0.366458639648663,0.0544
"2961",0,0,1,3,0.644110400918673,0.0019
"2963",0,0,1,3,0.673601151059833,0.0029
"2964",1,0,0,1,0.457904832836953,0.0187
"2965",0,1,1,6,0.416960408681716,0.1295
"2966",1,0,0,1,0.444597631166058,0.0463
"2967",0,1,0,2,0.670971795933529,1e-04
"2968",0,0,1,3,0.440566879143456,0.0603
"2969",1,0,0,1,0.429333405363506,2e-04
"2970",0,1,0,2,0.718566403477799,1e-04
"2971",1,0,0,1,0.489966904192639,2e-04
"2972",1,0,0,1,0.38553663574436,0.0987
"2973",1,0,0,1,0.347673576267653,0.1134
"2975",0,0,1,3,0.61596644415093,0.0031
"2976",1,0,0,1,0.346014831197447,0.116
"2977",0,0,1,3,0.431648081628667,0.062
"2978",0,1,0,2,0.749794152544436,1e-04
"2979",1,1,0,4,0.34473259297685,0.2173
"2981",0,1,0,2,0.537759428445063,7e-04
"2982",0,0,1,3,0.559810493752623,0.0039
"2983",1,0,0,1,0.510875440390317,0.0106
"2984",1,0,0,1,0.47265972012287,1e-04
"2985",1,0,0,1,0.635854310516708,2e-04
"2986",1,0,0,1,0.474917877413574,0.1156
"2987",1,0,0,1,0.344172282296842,0.081
"2988",0,1,0,2,0.715013256520696,1e-04
"2989",1,0,0,1,0.764751912724892,1e-04
"2990",0,1,0,2,0.678441869247901,6e-04
"2991",0,1,0,2,0.636674591161974,0.0022
"2992",1,0,0,1,0.616677729504343,2e-04
"2993",1,0,0,1,0.814201526211834,1e-04
"2994",0,1,0,2,0.791344516500073,1e-04
"2995",0,1,0,2,0.594576765522998,1e-04
"2997",0,0,1,3,0.931490240269928,1e-04
"2998",1,0,0,1,0.490430358312011,3e-04
"2999",0,1,0,2,0.689811275676674,2e-04
"3000",0,1,0,2,0.763857913274992,1e-04
"3001",1,0,0,1,0.557797028802029,1e-04
"3002",0,0,1,3,0.697119976868781,0.001
"3003",1,0,1,5,0.368865649479121,0.2191
"3004",0,1,0,2,0.650996743663256,1e-04
"3006",0,1,0,2,0.620897347318789,1e-04
"3007",1,0,0,1,0.747814650844746,2e-04
"3008",1,0,0,1,0.7042907844944,2e-04
"3009",0,1,0,2,0.679707968726373,1e-04
"3011",0,1,0,2,0.496840907829347,1e-04
"3013",0,1,0,2,0.74751683181757,2e-04
"3014",0,0,1,3,0.621455424964708,0.0054
"3015",1,0,0,1,0.566985628465886,2e-04
"3016",0,1,0,2,0.563155408024883,0.0047
"3017",0,0,1,3,0.762520300103921,3e-04
"3018",0,1,0,2,0.625015992861138,0.0028
"3019",1,0,0,1,0.563975887590419,0.0025
"3020",0,1,0,2,0.840888285640864,1e-04
"3021",0,1,0,2,0.748353424202988,1e-04
"3022",0,0,1,3,0.411051387039246,0.0988
"3023",0,1,0,2,0.550632058159654,3e-04
"3024",0,1,0,2,0.715536651599504,1e-04
"3025",0,1,0,2,0.904452145019245,1e-04
"3026",0,1,0,2,0.704500873542907,1e-04
"3027",0,0,1,3,0.850364524960459,3e-04
"3029",0,1,0,2,0.434927394478894,0.0908
"3030",0,0,1,3,0.716262200940034,7e-04
"3031",0,1,0,2,0.720496369538556,2e-04
"3032",0,1,0,2,0.519330776574286,1e-04
"3033",1,0,0,1,0.688735858971916,2e-04
"3034",0,1,1,6,0.270660428821315,0.504
"3035",0,1,0,2,0.476669205284434,6e-04
"3036",1,0,0,1,0.556351367435852,0.0018
"3038",0,1,0,2,0.727791318337356,4e-04
"3039",1,0,0,1,0.50552963624779,0.0028
"3040",1,0,0,1,0.314915347213544,0.3796
"3041",0,1,0,2,0.556574941188475,0.0097
"3042",0,0,1,3,0.561713405597158,0.0131
"3044",0,0,1,3,0.759048961057467,4e-04
"3045",1,0,0,1,0.766392868656675,4e-04
"3046",0,1,0,2,0.658137372985688,1e-04
"3047",0,0,1,3,0.781128039650725,3e-04
"3048",1,0,0,1,0.538701521571242,0.0023
"3049",0,0,1,3,0.366430631501744,0.1233
"3050",1,0,0,1,0.682405928310402,1e-04
"3051",0,0,1,3,0.386614848783476,0.1173
"3052",0,0,1,3,0.507212858864907,0.0144
"3053",0,1,0,2,0.664732459455924,1e-04
"3054",0,1,0,2,0.535834618516516,0.0185
"3056",0,1,0,2,0.554632672224683,4e-04
"3057",0,0,1,3,0.628902101044706,0.0032
"3058",0,1,0,2,0.421442641134943,0.0206
"3059",1,1,0,4,0.394628805215102,0.1328
"3060",0,1,0,2,0.484826680876032,0.0242
"3062",0,1,0,2,0.868550105772832,1e-04
"3063",0,1,0,2,0.645674072763023,3e-04
"3064",0,1,0,2,0.535959883916439,1e-04
"3065",0,1,0,2,0.520957582018136,6e-04
"3066",1,0,0,1,0.790796850890277,1e-04
"3067",0,1,0,2,0.606533868571562,1e-04
"3068",0,1,0,2,0.379634279688987,0.1103
"3069",0,1,0,2,0.56444004068891,1e-04
"3070",0,1,0,2,0.628556505006903,0.0048
"3071",0,1,0,2,0.586200922456683,3e-04
"3072",1,0,0,1,0.444233026828257,1e-04
