#OTU_ID	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2
106	103.8020959	35.70156538	67.13044517	282.6707441	46.94911659	36.18294214	2957.406494	3109.478994	908.5381191	1083.442783	1065.335618	981.323303	0	0.961473058	2.0323265	4.231986859	0.993581844	0.578764949	0	4.300630843	0	0	0	2.262675532
107	0	0	0.658141619	0	0	0	2.993326411	5.530420621	70.28313752	53.84249126	134.4743417	28.2502163	248.7010311	283.6345522	365.81877	134.3655828	205.6714418	39.93478146	74.3593902	36.91374807	745.8535549	19.25436989	2615.206718	152.0517958
108	0.586452519	0	0	3.489762273	61.88747187	69950.6729	0	0	0.857111433	2.197652705	1.494159352	0	0	0	0	0	0	0	0	0.358385904	0	0	0	0
109	0	11.07979615	0.658141619	0	0	0	23.94661129	84.33891447	330.8450132	342.8338219	44.82478056	1150.824601	1.281964078	0.961473058	0.677442167	2.115993429	0	0	1.582114685	1.075157711	5.255854647	3.39782998	2.563928155	0
110	1.172905038	2.462176923	5.923274573	73.28500773	4.268101508	1040.259587	1065.624202	351.1817094	790.2567413	1026.303813	1009.304642	1579.038406	5.127856311	1.922946116	82.64794433	17.98594415	53.6534196	41.09231136	64.07564475	223.6328038	134.7410009	30.58046982	153.8356893	60.63970427
111	0	0	0	0	4.268101508	68991.82493	2.993326411	0	0	0	0	0	6.409820388	0.961473058	0	0	0	0	0	0	3.822439743	0	4.273213592	0
112	0.586452519	0	0	0	0	0	0	0	0.857111433	0	0	0	58.97034757	76.91784466	607.6656235	454.9385873	109.2940029	21.4143031	49.83661258	50.89079831	676.5718345	32.84568981	2538.288874	47.06365107
113	0	1.231088461	0	0	0	9.045735536	2.993326411	0	0.857111433	0	0	1.486853489	339.7204806	167.2963121	197.8131127	595.6521503	506.7267406	75.81820828	461.9774881	131.1692407	191.5997921	141.5762492	312.7992349	1660.351306
114	2603.262733	636.4727345	1292.59014	300.1195555	326.5097654	217.0976529	107.7597508	30.41731342	41.14134879	49.44718585	126.2564652	40.14504421	3.845892233	2.884419175	0.677442167	0	0	0	1.582114685	2.150315421	0.955609936	3.964134977	0	1.357605319
115	0	35.70156538	66.47230355	13.95904909	1242.017539	144.7317686	2.993326411	19.35647217	44.56979452	52.74366491	2.241239028	166.5275908	25.63928155	18.26798811	7.451863833	7.405977002	19.87163689	9.260239179	1.582114685	10.0348053	12.42292917	3.39782998	10.25571262	1.810140426
117	0	0	13.820974	14698.87869	117.3727915	814.1161982	47.89322258	470.0857528	18.85645153	19.77887434	274.1782411	3352.854619	0	0	0	0	0	0	0	0	0	0	0	0
118	31.08198352	6.155442307	7.897699431	0	25.60860905	9.045735536	116.73973	12.4434464	17.14222866	24.17417975	47.81309926	16.35538838	1579.379744	985.5098847	206.6198608	439.0686366	1185.34314	366.9369775	99.67322516	132.2443984	233.1688243	116.0925243	284.5960252	81.90885427
119	35.18715115	36.93265384	29.61637287	34.89762273	46.94911659	235.1891239	5.986652822	9.678236087	8.571114331	9.889437171	10.45911546	5.947413958	1231.967479	725.912159	516.8883731	652.7839729	729.2890738	678.3125199	241.2724895	39.06406349	223.612725	184.6154289	275.1949553	91.86462662
120	0	27.08394615	2.632566477	1155.111312	46.94911659	189.9604463	14.96663205	651.2070281	524.5521971	501.0648166	118.7856685	5159.381608	0	0	0	0	0	1.736294846	0.791057343	0.358385904	5.733659615	10.19348994	0	0.452535106
121	0.586452519	3.693265384	1.974424858	0	0	9.045735536	0	0	0	1.098826352	0.747079676	5.947413958	457.6611757	714.3744823	257.4280233	926.805122	357.689464	87.39350725	157.4204112	50.5324124	443.8808152	76.45117455	1487.932973	171.9633405
122	0.586452519	0	0.658141619	0	0	9.045735536	0	0	5.142668599	7.691784466	0.747079676	0	3.845892233	5.768838349	23.71047583	4.231986859	19.87163689	13.89035877	28.47806433	14.33543614	681.8276892	19.82067488	3211.747336	99.55772343
123	77.41173253	7.386530768	39.48849716	614.19816	42.68101508	63.32014875	4346.309949	3969.459401	180.8505124	226.3582286	1152.74394	437.1349259	0	0	0.677442167	0	0.993581844	2.315059795	0.791057343	1.075157711	1.433414904	0.566304997	2.563928155	0.905070213
124	223.4384098	215.4404807	205.9983268	146.5700155	96.03228394	9.045735536	3250.752482	1681.247869	592.2640003	826.3174169	1261.817573	450.5166073	1.281964078	0	0.677442167	1.057996715	0	0	0	2.150315421	0	0	0.854642718	0
125	0.586452519	7.386530768	3.290708096	279.1809818	74.69177639	379.9208925	29.93326411	212.9211939	418.2703794	404.3680976	243.5479744	2270.425278	0	0	0.677442167	0	3.974327378	0.578764949	0.791057343	0	7.644879486	0.566304997	1.709285437	0
126	0	0	1.316283239	3.489762273	0	0	0	0	5.142668599	9.889437171	5.229557732	0	78.19980874	66.34164102	613.0851608	65.59579631	181.8254775	34.14713197	71.98621817	30.82118771	465.3820387	42.47287475	2266.512489	347.0944267
127	818.6877168	167.4280307	2304.153809	118.6519173	337.1800192	2578.034628	808.198131	232.2776661	100.2820377	109.8826352	270.4428427	77.31638145	0	0	0	0	0.993581844	0	0	0.358385904	0	0	0	0
128	0	0	0	0	0	0	0	0	0	0	0	1.486853489	0	0	4.064653	33.85589487	1.987163689	120.9618743	200.1375077	340.1082225	140.4746606	1519.962611	9.401069903	829.9493853
129	3.518715115	4.924353845	7.897699431	0	29.87671056	0	182.5929111	134.1127001	23.14200869	23.0753534	52.29557732	32.71077677	28.20320971	12.49914976	108.3907467	61.36380945	99.35818444	43.40737115	27.68700699	39.42244939	38.7022024	10.19348994	21.36606796	3.620280852
130	2.345810077	0	43.43734687	1552.944211	4825.088755	27354.30426	206.5395224	87.10412478	42.85557166	57.13897032	168.8400068	347.9237165	0	0	0	0	0	0	0.791057343	0	0	0	0	0
131	2.932262596	1.231088461	0.658141619	3.489762273	0	0	2.993326411	0	1.714222866	0	4.482478056	4.460560468	49.99659903	89.41699442	1264.784525	185.1494251	68.55714726	19.09924331	107.5837986	39.7808353	312.006644	33.4119948	2279.33213	38.46548405
132	0	0	1.316283239	0	0	0	2.993326411	0	0.857111433	0	2.988318704	7.434267447	0	0	4.064653	1.057996715	7.948654755	2.315059795	2.373172028	4.300630843	332.0744527	6.229354963	578.5931204	7.240561704
133	2779.784941	1046.425192	280.3683298	198.9164496	298.7671056	162.8232396	56.87320181	13.82605155	5.999780032	3.296479057	16.43575287	0	5.127856311	4.807365291	0	11.63796386	3.974327378	8.102709282	3.16422937	1.075157711	1.911219872	3.39782998	0	2.262675532
134	2.932262596	0	0.658141619	0	2.134050754	0	0	1.382605155	2.571334299	4.395305409	7.470796759	16.35538838	623.0345417	759.563716	270.2994245	887.6592436	276.2157527	147.006297	159.0025259	94.97226444	224.0905299	152.9023491	716.1905981	322.2049958
135	7.03743023	3.693265384	10.53026591	10.46928682	6.402152262	9.045735536	5.986652822	8.295630931	24.85623156	28.56948516	9.712035787	52.03987213	179.4749709	101.9161442	220.8461463	84.63973717	280.1900801	531.8849879	268.1684391	195.3203174	259.9259025	633.6952913	336.7292311	512.7222757
136	1926.496526	1151.067711	1170.833941	415.2817105	305.1692578	9.045735536	0	0	0	0	1.494159352	0	0	0	0	2.115993429	0	0	0	0.358385904	0	0	0.854642718	0
137	5.864525192	2.462176923	5.265132954	0	0	0	74.83316027	24.88689279	95.99648051	99.99319806	49.30725861	20.81594885	1.281964078	2.884419175	0.677442167	9.521970432	0	13.89035877	130.5244615	179.5513377	12.90073413	510.807107	3.418570874	1922.821667
138	96.17821315	1223.701931	360.0034657	338.5069405	4549.796208	18516.62064	176.6062582	27.6521031	7.714002898	12.08708988	65.74301148	5.947413958	0	0	0	0	0	0	0	0.358385904	0	1.132609993	0	0
139	34.60069863	2.462176923	13.16283239	3.489762273	12.80430452	18.09147107	179.5995847	12.4434464	37.71290306	30.76713786	20.91823093	1.486853489	183.3208631	168.2577852	289.2678051	130.1335959	273.2350072	37.61972167	68.8219888	43.36469433	502.6508262	28.31524983	1309.312645	84.17152981
140	0	82.48292691	43.43734687	4616.955487	4950.99775	18833.22139	0	1.382605155	0.857111433	1.098826352	0.747079676	1.486853489	0	0	0	0	0	0	0	0.358385904	0	0	0	0
141	0	0	0	0	0	0	0	38.71294435	4.285557166	6.592958114	13.44743417	121.9219861	0	0	0	0	0	0	0	0	0.955609936	0	1.709285437	0
142	0	0	1.316283239	6.979524546	0	0	0	0	0.857111433	3.296479057	0.747079676	2.973706979	238.4453184	154.7971624	531.1146586	306.8190472	781.9489115	340.8925548	250.7651776	115.041875	299.1059099	242.3785386	684.5688175	103.6305394
143	0	2.462176923	0	0	0	0	0	0	0	2.197652705	0	10.40797443	632.0082903	755.7178238	1285.10779	2096.949488	331.856336	174.2082496	24.52277762	4.659016746	13.3785391	71.35442958	17.94749709	14.0285883
145	11.72905038	3.693265384	10.53026591	45.36690955	10.67025377	18.09147107	2.993326411	5.530420621	4.285557166	9.889437171	3.73539838	13.3816814	1034.545011	725.912159	384.7871506	397.8067647	447.11183	476.3235528	121.0317734	99.27289529	189.6885723	121.1892693	271.7763845	122.6370139
146	0	13.54197307	0.658141619	3.489762273	2.134050754	0	0	1.382605155	10.2853372	12.08708988	0.747079676	1.486853489	1005.059837	637.4566376	388.1743615	870.7312961	541.5021052	230.3484496	405.0213594	198.1874047	58.29220608	204.4361038	82.04570097	75.12082768
147	0	1.231088461	5.923274573	0	4.268101508	0	0	0	1.714222866	0	2.241239028	2.973706979	132.0423	100.9546711	113.1328418	92.04571417	305.0296262	273.7558207	77.52361957	74.54426794	128.0517314	306.9373082	153.8356893	122.6370139
148	0	22.1595923	0	0	2.134050754	36.18294214	35.91991693	991.3278963	242.5625356	240.6429711	116.5444294	5040.433329	0	0	0	1.057996715	0	0	0	2.867087229	2.389024839	20.38697988	0	0.452535106
149	0	0	0.658141619	0	0	0	0	0	0.857111433	0	0	0	156.3996175	80.76373689	174.1026368	64.53779959	204.6778599	79.86956292	208.0480811	31.89634542	355.9647011	11.89240493	2382.743899	91.41209151
150	16.42067054	6.155442307	11.18840753	94.22358137	8.536203017	0	5705.280139	1804.299728	468.8399539	604.3544938	844.2000338	255.7388002	0	0	0	0	0	0	0	0.358385904	0	0	0	0
151	0.586452519	2.462176923	1.316283239	6.979524546	0	18.09147107	0	0	0	0	0	1.486853489	346.130301	52.8810182	232.3626632	216.8893265	260.3184432	144.1124722	897.8500838	337.5995212	250.3698032	391.8830577	123.9231942	362.0280852
152	8.796787788	96.02489998	4.606991335	146.5700155	1355.122229	36861.37231	128.7130357	29.03470826	161.9940609	218.6664441	182.2874409	14.86853489	0	0	0	0	0	0	0	0.358385904	0	0	0	0
153	233.4081026	939.320496	858.2166715	760.7681755	4455.897975	687.4759007	446.0056352	179.7386702	46.28401739	57.13897032	186.0228393	57.98728609	0	0	0	0	0	0	0	0	0	0	0	0.452535106
154	79.17109009	22.1595923	23.03495667	55.83619637	23.4745583	0	2421.601066	998.2409221	680.5464779	869.1716447	1343.249257	535.2672562	1.281964078	0	0	0	0	0	0	0.358385904	0	0	0	0
155	0	0	1.974424858	3.489762273	0	0	0	0	26.57045443	31.86596422	0	32.71077677	5.127856311	0.961473058	3.387210833	3.173990144	11.92298213	13.89035877	14.23903217	27.23732867	43.48025208	169.325194	76.06320194	109.0609607
156	0	1.231088461	1.316283239	0	0	9.045735536	0	0	0	0	0	0	1333.242641	87.4940483	62.32467933	59.24781602	1378.098018	48.03749074	271.3326685	139.4121165	401.356173	70.22181959	311.9445922	162.9126383
157	0	0	1.316283239	3.489762273	2.134050754	0	0	0	0	0	0	0	430.7399301	65.38016796	155.8116983	47.60985216	142.0822037	38.19848661	548.9937957	144.4295191	333.5078676	271.2600934	91.44677087	944.4407672
158	163.0338003	72.63421922	65.81416193	52.34643409	66.15557338	9.045735536	1942.668841	2206.637828	455.9832824	492.2742058	873.3361412	657.1892423	0	0	0	0	0	0	0	0	0	0	0	0
159	335.450841	1583.179761	1582.172453	750.2988887	1237.749437	45.22867768	116.73973	103.6953866	32.57023446	30.76713786	39.59522282	23.78965583	0	0	0.677442167	0	0	0	0	0	0	0	0	0
160	1.759357558	6.155442307	18.42796534	2439.343829	369.1907805	6639.569883	254.4327449	431.3728084	597.4066689	727.4230452	760.5271101	1144.877187	12.81964078	5.768838349	4.742095166	7.405977002	5.961491066	6.366414436	3.955286713	11.10996301	0.477804968	5.09674497	1.709285437	0.905070213
161	0	450.5783769	37.5140723	1880.981865	2934.319787	19285.50816	14.96663205	49.77378559	0.857111433	3.296479057	2.988318704	13.3816814	0	0	0	1.057996715	0	0	2.373172028	1.791929518	1.911219872	1.132609993	0	0
162	29.32262596	1388.667784	431.7409022	2777.850769	3764.46553	7978.338743	8.979979233	2.76521031	0	1.098826352	3.73539838	0	0	0	0	2.115993429	0	0	0	0	0	0	0	0
163	8.796787788	20.92850384	11.18840753	13.95904909	10.67025377	9.045735536	2.993326411	1.382605155	2.571334299	1.098826352	1.494159352	2.973706979	16.66553301	24.99829951	69.099101	333.2689651	20.86521873	182.8897238	423.2156783	470.2023055	81.22684454	609.3441764	21.36606796	563.8587427
164	241.0319854	363.1710961	242.8542575	293.1400309	181.3943141	72.36588429	1930.695535	1164.153541	563.1222116	659.2958114	669.3833896	283.9890165	12.81964078	14.42209587	6.774421666	5.289983573	10.92940029	6.366414436	3.16422937	12.54350662	10.51170929	2.265219987	12.81964078	1.810140426
165	0.586452519	1.231088461	1.974424858	0	0	0	0	1.382605155	18.85645153	20.87770069	1.494159352	37.17133724	19.22946116	7.691784466	60.969795	12.69596058	273.2350072	167.8418351	52.20978461	27.23732867	134.7410009	151.7697391	84.60962913	92.31716172
166	4.105167634	18.46632692	26.98380639	0	8.536203017	0	2.993326411	11.06084124	126.8524921	146.1439049	3.73539838	34.19763026	314.081199	197.1019769	194.4259018	312.1090308	1118.773157	141.2186475	219.9139412	43.36469433	57.81440112	40.77395976	169.2192583	37.56041384
168	164.7931579	45.55027307	40.80478039	722.3807905	42.68101508	45.22867768	1559.52306	400.955495	751.6867268	951.5836211	1007.063403	559.056912	8.973748544	1.922946116	9.484190333	11.63796386	20.86521873	6.366414436	3.955286713	6.092560361	17.20097884	3.964134977	29.05785243	6.788026597
169	463.2974902	1445.297854	480.4433821	212.8754986	256.0860905	54.27441322	1493.669879	468.7031476	191.992961	213.1723123	445.2594869	72.85582098	39.74088641	14.42209587	10.1616325	11.63796386	54.64700144	15.62665361	11.0748028	5.01740265	17.20097884	7.928269953	35.04035146	3.620280852
170	34.01424611	19.69741538	19.74424858	216.3652609	1636.816928	19140.77639	377.1591278	146.5561465	174.8507324	213.1723123	968.21526	249.7913862	1.281964078	0	0	1.057996715	0	0	0	0	0	0	0	0
171	0	0	0.658141619	0	0	9.045735536	0	0	0	0	0	1.486853489	10.25571262	5.768838349	2.0323265	2.115993429	4.967909222	1.736294846	15.03008951	8.242875782	3.344634775	5.663049967	11.96499806	9.955772343
172	0.586452519	0	0	0	0	0	0	0	0	2.197652705	0	2.973706979	24.35731748	36.53597621	12.193959	13.75395729	36.76252824	17.94171341	16.61220419	33.68827494	49.69171666	26.05002985	49.56927767	24.88943086
173	0	4.924353845	28.30008963	8567.36638	650.88548	18697.53535	2.993326411	29.03470826	1.714222866	1.098826352	56.03097569	83.26379541	1.281964078	0	0	0	0	0	0.791057343	0	0	0	0	0
174	0	3.693265384	0.658141619	0	0	9.045735536	0	0	6.856891465	12.08708988	0.747079676	1.486853489	84.60962913	57.68838349	31.83978183	228.5272904	220.5751695	166.6843052	954.8062125	881.9877087	105.5948979	71.35442958	7.691784466	12.21844788
175	1.759357558	380.4063346	105.3026591	848.0122323	5668.038803	7725.058148	0	2.76521031	0	2.197652705	0	1.486853489	0	0.961473058	0.677442167	0	0	0	0	0	0	0	0	0
176	0.586452519	0	0.658141619	20.93857364	0	9.045735536	3924.250925	499.120461	922.251902	1206.511335	779.9511817	89.21120937	0	0	0	0	0	0	0	0	0	0	0	0
177	2.932262596	2.462176923	10.53026591	3.489762273	0	0	2.993326411	0	2.571334299	4.395305409	0.747079676	1.486853489	262.8026359	133.6447551	73.84119616	157.6415105	233.4917334	141.2186475	1325.812106	122.2095931	44.43586201	318.2634081	88.0282	435.7913075
178	0	3762.206338	11.18840753	174.4881136	68.28962413	1067.396793	23.94661129	197.7125372	11.99956006	16.48239528	22.41239028	7.434267447	0	0.961473058	0	0	0	0.578764949	1.582114685	5.375788553	3.822439743	20.38697988	0	0.905070213
179	0	124.3399346	17.1116821	1305.17109	2097.771891	30827.86671	5.986652822	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0.477804968	0	0	0
180	0.586452519	1.231088461	0.658141619	0	2.134050754	0	0	0	0	0	0.747079676	4.460560468	667.9032845	401.8957383	195.7807862	430.6046629	341.7921545	299.2214785	287.9448727	106.0822275	88.87172403	324.4927631	53.84249126	281.0243011
181	0	0	0	3.489762273	0	9.045735536	0	0	0	1.098826352	0	4.460560468	571.7559786	610.535392	515.5334888	1647.300885	98.36460259	115.1742248	108.3748559	22.57831192	16.24536891	215.1958987	31.62178058	159.7448926
182	0	0	28.95823125	12329.33011	57.61937036	2388.074182	32.92659052	280.6688465	11.14244863	17.58122164	324.979659	328.5946212	0	0	0	1.057996715	0	0	0	1.075157711	0	0.566304997	0	0
183	3.518715115	65.24768845	315.2498356	31.40786046	9123.066974	72.36588429	0	0	0.857111433	2.197652705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	0	1.231088461	1.974424858	17.44881136	0	9.045735536	5.986652822	26.26949795	63.42624605	64.83075478	3.73539838	5.947413958	133.3242641	12.49914976	193.0710175	52.89983573	275.2221709	76.97573818	174.8236727	404.2592992	385.5886091	98.53706942	537.5702699	115.3964522
185	0.586452519	0	0	0	0	0	0	0	0	0	0	0	662.7754282	184.6028272	1199.750077	42.31986859	452.0797392	122.6981691	84.64313565	36.55536216	165.7983239	33.4119948	352.9674427	148.4315149
186	0	1.231088461	1.316283239	6.979524546	0	9.045735536	0	2.76521031	39.42712592	47.24953315	9.712035787	55.01357911	12.81964078	7.691784466	37.93676133	57.13182259	21.85880058	118.6468145	1703.937516	301.4025449	57.81440112	450.2124724	70.08070291	133.9503915
187	0	193.2808884	12.50469077	3765.453492	4176.337326	14391.76524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.477804968	0	0	0
188	0	1.231088461	3.948849716	0	2.134050754	0	0	0	0.857111433	1.098826352	0	0	41.02285049	4.807365291	17.61349633	30.68190472	15.89730951	17.36294846	537.9189929	926.7859466	309.6176192	137.0458092	35.89499417	159.7448926
189	0	1.231088461	2.632566477	3.489762273	0	0	0	0	30.85601159	19.77887434	2.241239028	4.460560468	69.22606019	25.95977257	33.87210833	52.89983573	154.0051859	21.4143031	44.29921118	237.6098541	115.6288022	51.5337547	149.5624757	52.49407235
190	0.586452519	0	0	0	0	0	1233.250481	69.13025776	1123.673089	1471.328486	1181.132968	78.80323494	0	1.922946116	0	0	0	0.578764949	0	0	0	0	0	0
191	0	45.55027307	16.45354048	7129.584323	778.9285253	20361.95069	0	0	0	1.098826352	5.229557732	14.86853489	0	0	0	1.057996715	0	0	0	0.358385904	0	0	0	0
192	139.5756996	29.54612307	26.98380639	104.6928682	25.60860905	27.13720661	1388.903455	2087.733784	430.2699394	583.4767931	632.7764855	789.5192029	0	0	0	0	0	0.578764949	0	0	0.477804968	0	0.854642718	0
193	38.11941375	1.231088461	3.948849716	160.5290646	2.134050754	9.045735536	2227.03485	1320.387923	473.1255111	606.5521465	1172.168012	356.8448375	0	0	0	0	0	0	0	0	0	0	0	0
194	0	0	0.658141619	3.489762273	0	0	0	1.382605155	0	0	0	1.486853489	835.8405786	164.411893	163.9410043	142.8295565	850.5060588	339.7350249	484.1270936	47.30693927	127.5739264	226.5219987	103.4117689	176.9412266
195	243.964248	164.9658538	113.2003585	205.8959741	132.3111468	90.45735536	1257.197093	1921.821166	288.846553	337.3396902	685.8191425	614.0704911	1.281964078	1.922946116	1.354884333	1.057996715	0	4.051354641	0	11.46834891	1.433414904	1.132609993	5.127856311	2.262675532
196	1.172905038	0	7.897699431	122.1416795	4.268101508	0	1275.157051	519.8595384	805.6847471	948.287142	1190.845003	636.3732935	0	0	0	0	0	0.578764949	0	0	0	0	0	0
197	0	1.231088461	0	45.36690955	2.134050754	126.6402975	8.979979233	136.8779104	385.7001449	385.6880497	64.24885213	1171.64055	0	0	0	0	0	0	0	0	1.911219872	0	0	0
198	123.7414816	25.85285769	19.08610696	150.0597777	21.34050754	0	2738.893666	1941.177638	228.8487526	327.450253	918.1609217	292.9101374	0	0	0	0	0	0	0	0	0	0	0	0
199	1.759357558	1.231088461	1.316283239	0	4.268101508	0	11.97330564	4.147815466	1.714222866	2.197652705	4.482478056	5.947413958	1.281964078	2.884419175	7.451863833	7.405977002	3.974327378	28.93824744	1209.526677	174.1755491	28.66829807	423.5961375	1.709285437	726.3188459
