"","R2A_A_D1","R2A_A_D2","R2A_B_D1","R2A_B_D2","R2A_C_D1","R2A_C_D2","SF2_A_D1","SF2_A_D2","SF2_B_D1","SF2_B_D2","SF2_C_D1","SF2_C_D2","R1_A_D1","R1_A_D2","R1_B_D1","R1_B_D2","R1_C_D1","R1_C_D2","R2_A_D1","R2_A_D2","R2_B_D1","R2_B_D2","R2_C_D1","R2_C_D2"
"3580",0,0,0,5.78,0,0,69.7,17.1,128.1,111.84,215.19,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3581",27.94,0,10.67,17.35,0,0,285.14,165.32,0,5.59,128.47,20.53,0,0,0,0,0,0,5.55,5.35,0,0,0,0
"3582",173.22,357.6,21.35,0,0,0,0,0,20.5,0,0,5.13,0,4.78,0,0,0,0,0,0,0,0,0,0
"3583",5.59,368.95,74.72,57.83,181.11,16.29,6.34,5.7,5.12,11.18,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,77.67,90.96,257.73,40.62,165.8,51.3
"3586",0,22.7,26.69,40.48,435.8,206.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3588",0,0,0,0,0,0,0,5.7,5.12,0,3.21,5.13,23.23,28.67,63.35,38.29,58.99,61.74,27.74,48.16,123.49,40.62,64.48,15.39
"3589",0,0,0,0,0,0,0,11.4,81.98,22.37,48.18,487.48,0,0,0,0,0,0,0,0,0,0,0,0
"3590",0,0,0,734.41,0,10.86,0,0,0,0,0,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3592",262.63,210.02,69.39,0,181.11,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3593",0,0,5.34,11.57,5.66,5.43,291.48,159.62,35.87,27.96,115.63,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3594",5.59,567.62,32.02,11.57,107.54,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3595",100.58,533.56,90.73,5.78,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3597",0,0,0,63.61,5.66,5.43,12.67,34.2,97.35,89.47,128.47,179.6,0,0,0,0,0,0,0,0,0,0,0,0
"3599",5.59,0,0,5.78,0,0,82.37,210.92,81.98,44.74,112.41,102.63,0,0,0,0,0,0,0,0,0,0,0,0
"3600",72.64,136.23,485.7,5.78,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3601",83.82,198.67,165.46,23.13,232.05,21.72,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3602",0,5.68,10.67,653.45,0,0,0,22.8,5.12,11.18,9.64,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3603",0,0,0,0,0,0,0,0,302.31,212.5,6.42,76.97,13.94,0,0,0,14.75,20.58,0,5.35,5.37,13.54,9.21,0
"3604",201.16,17.03,138.77,17.35,11.32,0,6.34,0,5.12,0,3.21,0,0,0,24.37,16.41,0,20.58,44.38,16.05,42.95,27.08,32.24,41.04
"3605",0,0,0,0,0,10.86,25.35,119.71,169.09,123.03,32.12,200.13,0,0,0,0,0,0,0,0,0,0,0,0
"3606",5.59,0,0,0,0,0,152.08,34.2,158.84,111.84,141.32,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3607",0,39.73,245.52,80.96,345.25,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3609",0,0,5.34,5.78,0,0,177.42,96.91,92.23,83.88,154.17,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3610",0,0,21.35,28.91,50.94,10.86,6.34,62.71,46.11,50.33,41.75,328.41,0,0,0,0,0,0,0,5.35,0,0,0,0
"3611",620.25,102.17,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3612",11.18,141.91,96.07,63.61,356.56,38.01,0,0,5.12,0,3.21,0,0,0,0,0,4.92,0,0,0,0,0,0,5.13
"3613",508.49,22.7,160.12,0,11.32,0,0,0,0,0,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"3614",0,0,0,0,0,0,228.12,57.01,81.98,95.07,147.74,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3615",5.59,510.86,0,0,16.98,0,19.01,57.01,15.37,44.74,28.91,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3616",0,0,0,0,0,0,6.34,0,20.5,22.37,314.76,112.89,0,0,0,0,0,0,5.55,0,0,0,0,0
"3617",0,0,0,0,0,0,0,0,0,0,0,0,23.23,14.33,9.75,0,9.83,10.29,49.93,53.51,112.76,54.17,115.14,76.95
"3619",11.18,675.47,10.67,5.78,5.66,0,0,0,0,5.59,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0
"3620",0,0,0,0,0,0,0,0,25.62,39.15,0,5.13,0,0,0,0,0,0,11.1,556.47,21.48,20.31,0,15.39
"3622",0,0,0,0,0,0,0,0,0,0,3.21,5.13,18.58,9.56,34.11,27.35,14.75,46.31,83.22,80.26,69.8,13.54,101.32,97.47
"3623",0,11.35,0,5.78,16.98,5.43,6.34,22.8,46.11,67.11,19.27,333.54,0,0,14.62,0,19.66,25.73,16.64,16.05,26.85,13.54,0,5.13
"3625",55.88,119.2,160.12,34.7,56.6,0,114.06,51.31,25.62,39.15,38.54,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3626",0,0,0,0,0,0,0,0,0,0,3.21,0,88.27,52.56,19.49,21.88,83.56,20.58,149.79,112.36,26.85,33.85,9.21,30.78
"3627",128.52,28.38,10.67,0,0,0,0,0,0,0,0,5.13,32.52,81.22,24.37,10.94,63.9,30.87,27.74,0,16.11,40.62,50.66,5.13
"3628",0,0,0,0,0,0,0,0,0,5.59,0,0,139.38,401.34,4.87,32.82,0,0,0,0,0,54.17,0,0
"3631",0,0,0,0,5.66,0,0,17.1,5.12,5.59,3.21,0,4.65,23.89,87.72,65.65,88.48,113.19,0,5.35,128.86,6.77,13.82,10.26
"3632",0,0,0,46.26,0,0,12.67,307.83,51.24,50.33,109.2,61.58,0,0,0,0,0,0,0,0,0,0,0,0
"3633",27.94,79.47,224.17,52.04,311.29,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3634",352.03,215.7,10.67,5.78,130.17,5.43,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3635",0,5.68,5.34,11.57,0,0,266.13,153.92,15.37,27.96,147.74,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3636",0,0,0,0,0,0,101.38,131.11,76.86,89.47,134.9,82.1,0,0,0,0,0,0,0,0,0,0,0,0
"3638",39.11,482.48,106.75,63.61,16.98,5.43,6.34,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3639",33.53,90.82,48.04,46.26,45.28,5.43,38.02,62.71,25.62,39.15,86.72,5.13,0,0,0,0,0,5.15,5.55,80.26,0,20.31,0,20.52
"3640",11.18,573.3,64.05,34.7,39.62,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3641",5.59,0,0,52.04,0,10.86,329.5,108.31,35.87,27.96,89.93,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"3642",22.35,96.5,53.37,28.91,33.96,0,164.75,148.21,35.87,22.37,73.87,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3644",0,0,5.34,676.58,11.32,27.15,0,5.7,0,5.59,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0
"3645",0,0,0,0,0,0,0,0,5.12,0,3.21,0,4.65,4.78,14.62,0,4.92,10.29,105.41,315.69,107.39,54.17,32.24,25.65
"3646",50.29,34.06,101.41,5.78,203.75,5.43,126.73,28.5,10.25,5.59,93.14,0,0,0,0,0,0,0,0,0,0,0,0,0
"3647",72.64,28.38,74.72,23.13,11.32,0,38.02,22.8,5.12,16.78,67.45,0,9.29,4.78,19.49,16.41,9.83,5.15,66.57,64.21,0,60.94,4.61,10.26
"3648",11.18,374.63,176.13,0,135.83,10.86,6.34,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3649",0,0,0,0,0,0,19.01,11.4,25.62,39.15,51.39,15.39,4.65,9.56,0,5.47,0,5.15,11.1,5.35,59.06,33.85,285.55,20.52
"3650",11.18,0,5.34,23.13,0,0,114.06,153.92,81.98,95.07,125.26,20.53,0,0,0,0,0,0,0,0,0,0,0,0
"3651",0,5.68,5.34,445.27,22.64,103.16,0,0,5.12,0,0,0,9.29,4.78,4.87,5.47,34.41,5.15,11.1,21.4,0,20.31,13.82,0
"3652",0,0,0,0,0,0,209.11,131.11,117.85,95.07,99.57,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3653",0,0,0,0,0,0,183.76,22.8,87.11,134.21,150.96,35.92,0,0,0,0,0,0,0,0,0,0,0,0
"3654",11.18,90.82,26.69,11.57,565.98,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3655",0,0,10.67,289.14,39.62,369.21,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3656",0,0,0,0,0,0,88.71,17.1,169.09,128.62,144.53,41.05,0,0,0,0,0,0,0,0,0,0,0,0
"3657",5.59,28.38,21.35,46.26,135.83,450.65,0,0,0,0,0,0,0,0,0,0,0,0,5.55,5.35,0,0,0,0
"3658",0,0,5.34,0,0,0,0,0,0,0,0,0,13.94,19.11,87.72,76.59,4.92,25.73,38.84,37.45,91.28,54.17,119.75,10.26
"3659",0,0,0,0,0,0,0,0,76.86,83.88,3.21,56.45,13.94,0,9.75,10.94,19.66,36.02,11.1,203.32,16.11,47.39,9.21,5.13
"3662",0,0,10.67,173.48,96.22,428.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3663",22.35,0,16.01,612.97,0,59.73,0,11.4,0,5.59,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.29,460.16,91.28,40.62,4.61,56.43
"3665",55.88,11.35,32.02,11.57,0,0,82.37,199.52,81.98,72.7,70.66,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3666",0,0,0,0,0,0,0,0,0,0,0,0,97.57,95.56,63.35,87.53,44.24,51.45,11.1,21.4,32.22,54.17,64.48,10.26
"3667",0,0,0,0,0,0,190.1,131.11,76.86,61.51,125.26,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3668",0,124.88,0,121.44,56.6,390.93,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0
"3669",55.88,0,21.35,23.13,11.32,0,107.72,136.81,35.87,61.51,138.11,10.26,0,0,0,0,0,5.15,0,5.35,0,0,0,0
"3670",0,0,0,23.13,0,5.43,500.59,17.1,10.25,16.78,105.99,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3671",128.52,113.52,282.88,34.7,50.94,0,0,17.1,0,5.59,9.64,0,0,0,4.87,5.47,0,5.15,0,5.35,5.37,13.54,4.61,0
"3672",27.94,0,42.7,0,0,0,253.46,39.9,61.49,50.33,144.53,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3673",0,0,0,0,0,0,0,0,0,5.59,0,0,69.69,86,38.99,60.18,122.89,46.31,0,16.05,42.95,13.54,69.08,30.78
"3674",0,0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29,66.57,37.45,209.4,6.77,271.73,30.78
"3675",0,17.03,5.34,5.78,0,0,392.87,96.91,0,5.59,134.9,0,0,0,0,0,0,0,0,0,0,0,0,0
"3677",0,0,0,0,0,0,0,0,5.12,0,0,0,9.29,0,0,5.47,14.75,15.44,149.79,224.73,10.74,88.02,9.21,153.9
"3678",0,0,0,0,0,0,0,0,0,0,0,0,18.58,14.33,43.86,21.88,19.66,10.29,49.93,32.1,144.97,67.71,147.38,20.52
"3679",0,0,0,0,0,0,63.37,188.12,66.61,61.51,134.9,92.37,0,0,0,0,0,0,0,0,0,0,0,0
"3680",0,5.68,5.34,5.78,0,0,196.43,119.71,46.11,72.7,144.53,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3681",0,0,0,0,0,0,76.04,91.21,184.46,206.91,64.24,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"3682",0,0,0,11.57,0,0,25.35,131.11,128.1,89.47,144.53,61.58,0,0,0,0,0,0,0,0,0,0,0,0
"3683",0,0,0,0,0,0,0,0,0,5.59,0,5.13,4.65,0,38.99,0,14.75,46.31,16.64,90.96,107.39,40.62,234.89,35.91
"3685",16.76,0,10.67,5.78,0,0,82.37,119.71,143.47,139.8,86.72,35.92,0,0,0,0,0,0,0,0,0,0,0,0
"3686",234.69,232.72,101.41,11.57,124.51,0,0,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3687",0,0,0,0,0,0,0,0,0,0,0,0,0,4.78,19.49,21.88,4.92,20.58,61.03,139.12,32.22,115.1,23.03,205.19
"3688",22.35,22.7,80.06,34.7,39.62,119.45,12.67,22.8,5.12,0,22.48,15.39,0,0,9.75,0,19.66,0,0,26.75,32.22,0,32.24,20.52
"3689",0,5.68,138.77,69.39,486.74,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690",0,0,0,0,0,0,0,0,0,0,0,0,125.44,28.67,19.49,93,49.16,30.87,33.29,85.61,53.69,67.71,4.61,56.43
"3691",39.11,0,21.35,0,0,0,12.67,165.32,25.62,11.18,28.91,30.79,13.94,19.11,24.37,5.47,83.56,41.16,11.1,5.35,21.48,6.77,4.61,0
"3693",0,0,0,0,0,5.43,0,0,0,11.18,3.21,0,134.73,133.78,53.61,38.29,83.56,72.03,0,5.35,48.32,0,27.63,0
"3694",0,0,5.34,0,0,0,0,0,0,0,0,0,97.57,148.11,43.86,65.65,78.65,46.31,27.74,0,16.11,40.62,50.66,5.13
"3695",0,0,0,0,0,0,0,0,81.98,44.74,9.64,20.53,74.34,33.45,68.23,21.88,24.58,25.73,0,90.96,21.48,40.62,9.21,5.13
"3696",22.35,0,5.34,5.78,0,0,76.04,62.71,148.59,150.99,96.35,56.45,0,0,0,0,0,0,0,0,0,0,0,0
"3697",301.74,175.96,69.39,0,135.83,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698",189.99,221.37,234.84,5.78,22.64,0,0,0,5.12,0,6.42,0,0,0,4.87,0,0,0,0,0,0,0,0,0
"3699",0,0,0,0,0,0,0,0,286.94,234.87,3.21,30.79,0,4.78,0,0,24.58,10.29,0,0,5.37,0,0,0
"3700",0,0,0,630.32,0,32.58,0,5.7,0,0,22.48,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3701",0,0,0,0,0,0,0,245.12,30.74,11.18,9.64,369.46,0,0,0,0,0,0,0,0,0,0,0,0
"3702",0,5.68,0,0,0,0,253.46,96.91,87.11,100.66,102.78,0,0,0,0,0,0,0,0,0,0,0,0,0
"3703",72.64,227.05,314.9,28.91,33.96,5.43,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3704",0,0,0,0,0,0,31.68,438.94,35.87,44.74,51.39,20.53,9.29,4.78,9.75,5.47,0,0,0,0,0,13.54,0,5.13
"3705",27.94,119.2,21.35,11.57,33.96,0,101.38,51.31,81.98,44.74,122.05,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3706",16.76,22.7,26.69,5.78,11.32,0,234.45,193.82,30.74,11.18,96.35,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3709",0,0,10.67,0,0,0,6.34,17.1,102.48,95.07,3.21,159.07,18.58,0,24.37,0,44.24,66.89,0,21.4,16.11,40.62,9.21,10.26
"3710",0,0,0,0,0,0,76.04,22.8,117.85,139.8,160.59,61.58,0,0,0,0,0,0,0,0,0,0,0,0
"3711",279.39,136.23,213.49,28.91,22.64,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713",156.46,124.88,74.72,63.61,79.24,5.43,6.34,74.11,10.25,11.18,44.97,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3714",83.82,175.96,208.16,46.26,181.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3715",0,0,0,0,0,0,190.1,188.12,81.98,83.88,70.66,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3716",27.94,0,5.34,34.7,0,0,139.4,114.01,10.25,22.37,195.92,20.53,0,0,0,0,0,0,0,0,0,0,0,0
"3717",61.47,289.49,154.78,5.78,169.79,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3718",0,0,0,0,0,0,44.36,188.12,112.73,95.07,28.91,189.86,0,0,0,0,0,0,0,0,0,0,0,0
"3720",94.99,22.7,32.02,0,5.66,5.43,82.37,62.71,122.97,83.88,61.02,71.84,0,0,0,0,0,0,0,0,0,0,0,0
"3721",22.35,0,0,0,0,0,152.08,199.52,76.86,50.33,77.08,71.84,0,0,0,0,0,0,0,0,0,0,0,0
"3722",173.22,192.99,154.78,17.35,84.9,10.86,0,17.1,15.37,5.59,9.64,0,0,0,0,0,0,0,0,5.35,0,0,0,0
"3724",16.76,0,21.35,5.78,0,0,171.09,182.42,56.36,78.29,86.72,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"3725",0,5.68,0,0,0,0,0,11.4,240.82,341.12,35.33,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3726",5.59,0,0,11.57,0,0,614.64,62.71,0,5.59,38.54,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3727",0,0,0,0,0,0,0,0,0,0,0,0,0,57.33,24.37,153.18,29.49,25.73,61.03,16.05,64.43,115.1,18.42,82.08
"3728",44.7,158.93,202.82,11.57,266.01,5.43,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3729",33.53,0,10.67,0,0,0,139.4,159.62,87.11,89.47,83.51,41.05,0,0,0,0,0,0,0,0,0,0,0,0
"3730",44.7,0,192.14,28.91,22.64,0,19.01,5.7,10.25,5.59,12.85,5.13,4.65,0,14.62,0,9.83,0,11.1,16.05,64.43,0,59.87,10.26
"3732",0,0,0,0,5.66,0,50.69,39.9,128.1,150.99,163.8,20.53,4.65,0,0,0,0,0,0,0,0,0,0,0
"3733",0,17.03,16.01,5.78,367.88,282.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3735",5.59,136.23,42.7,127.22,305.63,76.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736",0,0,0,23.13,0,0,6.34,51.31,56.36,27.96,131.68,266.83,0,0,0,0,0,0,0,0,0,0,0,0
"3737",0,476.8,53.37,52.04,79.24,5.43,31.68,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3738",0,0,0,46.26,5.66,16.29,0,22.8,25.62,11.18,9.64,502.88,0,0,0,0,0,0,0,0,0,0,0,0
"3740",0,0,0,0,0,0,63.37,68.41,117.85,89.47,160.59,66.71,0,0,0,0,0,0,0,0,0,0,0,0
"3741",0,5.68,5.34,121.44,209.41,347.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3743",27.94,158.93,64.05,46.26,243.37,135.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3744",0,0,0,5.78,0,10.86,0,57.01,158.84,139.8,102.78,118.02,0,0,0,0,0,0,0,0,0,0,0,0
"3745",0,62.44,5.34,11.57,90.56,504.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3746",0,0,0,0,0,0,0,11.4,5.12,0,0,0,9.29,14.33,4.87,16.41,14.75,15.44,83.22,256.83,32.22,108.33,9.21,5.13
"3747",0,0,0,0,0,0,0,0,230.57,318.75,19.27,76.97,0,0,0,0,0,0,0,0,0,0,0,0
"3748",0,0,0,659.23,0,27.15,0,0,0,5.59,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"3749",458.2,68.11,128.1,17.35,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3750",0,5.68,10.67,23.13,0,0,221.78,131.11,35.87,39.15,122.05,20.53,0,0,0,0,0,0,0,5.35,0,0,0,5.13
"3751",0,0,21.35,17.35,0,0,31.68,11.4,35.87,61.51,25.69,15.39,0,0,0,0,0,10.29,5.55,385.25,0,27.08,0,5.13
"3752",16.76,5.68,5.34,0,0,0,145.74,102.61,87.11,89.47,118.84,35.92,0,0,0,0,0,0,0,0,0,0,0,0
"3753",0,0,0,0,0,0,76.04,34.2,122.97,72.7,202.34,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3755",0,0,0,0,0,0,0,0,5.12,0,0,0,0,9.56,82.85,10.94,19.66,0,0,5.35,155.71,0,207.25,5.13
"3756",0,56.76,170.79,5.78,413.16,5.43,0,0,5.12,11.18,3.21,5.13,0,0,0,0,0,0,0,0,5.37,0,0,0
"3757",229.1,391.66,32.02,5.78,33.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3758",0,0,26.69,86.74,0,5.43,120.39,22.8,10.25,22.37,228.04,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3759",0,0,0,0,0,0,0,0,66.61,50.33,16.06,415.64,0,0,14.62,0,4.92,0,0,0,16.11,33.85,4.61,5.13
"3760",0,0,0,11.57,0,0,120.39,188.12,87.11,44.74,112.41,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3761",0,102.17,523.06,5.78,33.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3762",16.76,272.46,138.77,0,254.69,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3763",189.99,51.09,48.04,11.57,11.32,0,6.34,22.8,25.62,5.59,16.06,10.26,0,0,0,0,0,0,66.57,128.42,0,27.08,0,35.91
"3765",16.76,28.38,26.69,254.44,73.58,266.05,6.34,0,0,0,3.21,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3766",0,0,0,5.78,16.98,135.74,25.35,11.4,51.24,44.74,38.54,277.1,0,0,4.87,0,0,0,0,0,5.37,0,4.61,0
"3767",0,0,0,34.7,0,0,57.03,51.31,107.6,150.99,131.68,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3768",39.11,334.9,160.12,52.04,90.56,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3769",251.45,56.76,122.76,11.57,11.32,5.43,50.69,34.2,10.25,33.55,51.39,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3771",33.53,0,37.36,17.35,0,0,44.36,57.01,153.72,139.8,32.12,118.02,0,0,0,0,4.92,0,0,0,0,0,0,0
"3772",0,607.35,0,5.78,56.6,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3773",89.41,164.61,362.94,23.13,16.98,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,5.13
"3774",145.28,272.46,165.46,17.35,56.6,16.29,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3775",0,0,0,0,0,0,0,0,0,0,388.63,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776",0,0,0,0,0,0,0,0,5.12,0,3.21,0,4.65,4.78,4.87,0,0,15.44,77.67,181.92,26.85,115.1,4.61,179.54
"3777",0,5.68,298.89,80.96,266.01,0,0,0,5.12,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"3778",16.76,5.68,32.02,5.78,0,0,177.42,39.9,46.11,44.74,179.86,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3780",0,0,0,0,0,0,209.11,136.81,92.23,95.07,80.3,20.53,0,0,0,0,0,0,0,0,0,0,0,0
"3782",16.76,266.78,256.19,0,124.51,0,0,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3783",0,0,10.67,11.57,0,0,38.02,153.92,81.98,67.11,122.05,92.37,0,0,0,0,0,0,0,0,0,0,0,0
"3784",139.7,334.9,149.44,5.78,11.32,0,12.67,0,0,0,9.64,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3785",0,0,0,0,0,0,76.04,51.31,128.1,190.13,102.78,46.18,0,0,0,0,0,0,0,0,0,0,0,0
"3786",11.18,0,16.01,190.83,0,0,76.04,34.2,71.73,61.51,89.93,41.05,0,4.78,0,0,0,0,0,10.7,0,0,0,0
"3788",117.34,340.57,48.04,11.57,130.17,0,12.67,11.4,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3789",22.35,0,16.01,34.7,0,0,152.08,39.9,51.24,44.74,179.86,15.39,0,0,0,0,0,0,0,0,0,0,0,0
"3790",0,0,0,0,0,0,88.71,153.92,97.35,72.7,109.2,30.79,0,0,0,0,0,0,0,0,0,0,0,0
"3791",0,221.37,378.95,34.7,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3792",16.76,0,10.67,5.78,0,0,145.74,119.71,35.87,83.88,141.32,25.66,0,0,0,0,0,0,0,0,0,0,0,0
"3794",0,0,0,0,0,0,0,17.1,81.98,89.47,77.08,15.39,0,0,0,0,0,0,0,304.99,5.37,0,0,0
"3795",5.59,0,0,52.04,0,0,6.34,85.51,51.24,72.7,109.2,194.99,0,0,0,0,0,0,0,0,0,0,0,0
"3796",0,0,330.91,294.92,45.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3797",5.59,51.09,10.67,225.53,220.73,114.02,12.67,0,0,0,3.21,5.13,0,0,4.87,0,4.92,0,0,0,0,13.54,0,0
"3798",150.87,17.03,53.37,11.57,73.58,238.9,31.68,5.7,10.25,11.18,35.33,0,0,0,0,0,0,0,5.55,0,0,0,0,0
"3799",0,0,0,416.36,0,0,0,22.8,25.62,44.74,19.27,107.76,0,0,0,5.47,0,0,0,5.35,5.37,0,0,5.13
"3801",16.76,192.99,314.9,121.44,5.66,0,0,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3802",0,0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29,488.21,53.51,0,27.08,0,76.95
"3803",167.64,136.23,277.54,34.7,33.96,5.43,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3804",83.82,323.54,32.02,11.57,28.3,5.43,88.71,17.1,0,0,44.97,0,0,0,0,0,0,5.15,0,0,0,6.77,0,5.13
"3805",33.53,34.06,10.67,5.78,11.32,0,95.05,148.21,15.37,39.15,163.8,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"3806",296.16,28.38,218.83,0,101.88,0,0,0,0,0,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"3807",229.1,102.17,240.18,5.78,45.28,0,6.34,11.4,5.12,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0
"3808",0,0,0,5.78,0,0,0,74.11,107.6,100.66,44.97,266.83,0,0,0,0,0,0,0,0,0,0,0,0
"3809",0,0,0,0,0,0,114.06,74.11,128.1,139.8,115.63,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"3810",0,0,0,23.13,0,0,38.02,28.5,133.22,83.88,80.3,200.13,0,0,0,0,0,0,0,0,0,0,0,0
"3811",117.34,34.06,48.04,11.57,186.77,173.75,12.67,5.7,0,11.18,16.06,20.53,0,0,0,0,0,0,0,10.7,0,0,0,0
"3813",162.05,147.58,336.25,5.78,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3814",0,0,0,5.78,0,0,171.09,57.01,107.6,117.44,112.41,25.66,0,0,0,0,0,0,0,0,0,0,0,0
