node_name	node_disp_name	ntype	degree	weighted_degree	consensus_lin	BarcodeSequence	LinkerPrimerSequence	Treatment	DOB
3871		otu_node	18	326.629415911		otu	otu	otu	otu
3872		otu_node	10	172.730455499		otu	otu	otu	otu
3873		otu_node	5	412.680643021		otu	otu	otu	otu
3874		otu_node	6	192.229655517		otu	otu	otu	otu
3875		otu_node	9	172.576838593		otu	otu	otu	otu
3876		otu_node	11	105.634423263		otu	otu	otu	otu
3878		otu_node	18	283.274970427		otu	otu	otu	otu
388		otu_node	13	4362.76637935		otu	otu	otu	otu
3880		otu_node	5	428.113731091		otu	otu	otu	otu
3881		otu_node	7	139.540542006		otu	otu	otu	otu
3882		otu_node	9	97.795204891		otu	otu	otu	otu
3883		otu_node	15	175.905161711		otu	otu	otu	otu
3884		otu_node	10	187.97034209		otu	otu	otu	otu
3885		otu_node	7	269.476240535		otu	otu	otu	otu
3886		otu_node	11	68.766754979		otu	otu	otu	otu
3888		otu_node	3	75.249360119		otu	otu	otu	otu
3889		otu_node	9	182.321777002		otu	otu	otu	otu
389		otu_node	5	4632.79486545		otu	otu	otu	otu
3890		otu_node	7	107.058678164		otu	otu	otu	otu
3892		otu_node	6	141.362092273		otu	otu	otu	otu
3896		otu_node	7	195.916934731		otu	otu	otu	otu
3897		otu_node	8	452.098978106		otu	otu	otu	otu
3898		otu_node	6	106.994278837		otu	otu	otu	otu
390		otu_node	14	3097.95785922		otu	otu	otu	otu
3900		otu_node	8	184.554216915		otu	otu	otu	otu
3904		otu_node	6	128.567507524		otu	otu	otu	otu
3905		otu_node	9	214.873544192		otu	otu	otu	otu
3906		otu_node	11	166.423047954		otu	otu	otu	otu
3908		otu_node	6	149.983353459		otu	otu	otu	otu
3909		otu_node	4	98.527018768		otu	otu	otu	otu
391		otu_node	13	2056.25895993		otu	otu	otu	otu
3910		otu_node	14	92.927008317		otu	otu	otu	otu
3913		otu_node	5	123.277883372		otu	otu	otu	otu
3914		otu_node	4	149.008644549		otu	otu	otu	otu
3915		otu_node	14	67.942075696		otu	otu	otu	otu
3916		otu_node	6	95.737545888		otu	otu	otu	otu
3918		otu_node	8	70.58820498		otu	otu	otu	otu
3919		otu_node	6	180.632202833		otu	otu	otu	otu
392		otu_node	16	1460.08720596		otu	otu	otu	otu
3920		otu_node	7	135.915542153		otu	otu	otu	otu
3922		otu_node	6	151.98289321		otu	otu	otu	otu
3923		otu_node	6	172.972888219		otu	otu	otu	otu
3925		otu_node	11	78.045273587		otu	otu	otu	otu
3926		otu_node	7	112.307994563		otu	otu	otu	otu
3927		otu_node	7	910.733536483		otu	otu	otu	otu
3928		otu_node	18	103.838061893		otu	otu	otu	otu
3929		otu_node	6	151.848572719		otu	otu	otu	otu
393		otu_node	11	14324.8484589		otu	otu	otu	otu
3930		otu_node	13	79.279088323		otu	otu	otu	otu
3931		otu_node	7	129.321556997		otu	otu	otu	otu
3933		otu_node	6	105.615934652		otu	otu	otu	otu
3934		otu_node	5	155.978477346		otu	otu	otu	otu
3935		otu_node	6	180.43190852		otu	otu	otu	otu
3936		otu_node	9	533.003978627		otu	otu	otu	otu
3938		otu_node	15	94.350093544		otu	otu	otu	otu
3939		otu_node	5	118.082659784		otu	otu	otu	otu
394		otu_node	12	13286.5915471		otu	otu	otu	otu
3940		otu_node	6	106.733367533		otu	otu	otu	otu
3941		otu_node	7	670.694838297		otu	otu	otu	otu
3942		otu_node	10	155.678375578		otu	otu	otu	otu
3943		otu_node	9	160.971328096		otu	otu	otu	otu
3944		otu_node	13	85.284505719		otu	otu	otu	otu
3946		otu_node	11	88.964107585		otu	otu	otu	otu
3947		otu_node	7	44.135582633		otu	otu	otu	otu
3948		otu_node	6	153.358470928		otu	otu	otu	otu
395		otu_node	17	3084.67540353		otu	otu	otu	otu
3950		otu_node	6	152.954624358		otu	otu	otu	otu
3951		otu_node	4	598.412007499		otu	otu	otu	otu
3953		otu_node	12	204.582100935		otu	otu	otu	otu
3954		otu_node	5	151.452072944		otu	otu	otu	otu
3955		otu_node	5	160.242313728		otu	otu	otu	otu
3957		otu_node	14	94.094508038		otu	otu	otu	otu
3958		otu_node	5	105.895830982		otu	otu	otu	otu
3959		otu_node	7	148.808470518		otu	otu	otu	otu
396		otu_node	14	2103.77217554		otu	otu	otu	otu
3960		otu_node	14	263.754331321		otu	otu	otu	otu
3961		otu_node	13	78.135851552		otu	otu	otu	otu
3962		otu_node	8	237.452276382		otu	otu	otu	otu
3963		otu_node	8	66.713235705		otu	otu	otu	otu
3965		otu_node	15	97.060545658		otu	otu	otu	otu
3966		otu_node	4	78.937433658		otu	otu	otu	otu
3967		otu_node	4	103.922484099		otu	otu	otu	otu
3968		otu_node	12	95.598354869		otu	otu	otu	otu
3969		otu_node	13	145.986121171		otu	otu	otu	otu
397		otu_node	12	2382.69948949		otu	otu	otu	otu
3970		otu_node	6	146.982371807		otu	otu	otu	otu
3971		otu_node	7	169.516226706		otu	otu	otu	otu
3972		otu_node	8	108.196950945		otu	otu	otu	otu
3973		otu_node	8	374.3012118		otu	otu	otu	otu
3974		otu_node	14	96.462519762		otu	otu	otu	otu
3975		otu_node	7	72.86741061		otu	otu	otu	otu
3978		otu_node	11	312.69472356		otu	otu	otu	otu
398		otu_node	18	2071.10855901		otu	otu	otu	otu
3980		otu_node	14	157.21113187		otu	otu	otu	otu
3981		otu_node	5	169.237963699		otu	otu	otu	otu
3982		otu_node	8	339.347949246		otu	otu	otu	otu
3984		otu_node	10	80.529563261		otu	otu	otu	otu
3986		otu_node	3	107.51395804		otu	otu	otu	otu
3987		otu_node	5	440.040892832		otu	otu	otu	otu
3988		otu_node	17	85.560502402		otu	otu	otu	otu
3989		otu_node	7	122.643316171		otu	otu	otu	otu
399		otu_node	12	3108.95920102		otu	otu	otu	otu
3990		otu_node	7	150.083392093		otu	otu	otu	otu
3991		otu_node	15	131.425732925		otu	otu	otu	otu
3992		otu_node	5	104.862236731		otu	otu	otu	otu
3993		otu_node	8	151.999015365		otu	otu	otu	otu
3994		otu_node	11	279.008230424		otu	otu	otu	otu
3995		otu_node	6	182.286802508		otu	otu	otu	otu
3996		otu_node	7	147.525913799		otu	otu	otu	otu
3997		otu_node	12	85.042540093		otu	otu	otu	otu
3998		otu_node	14	68.535937789		otu	otu	otu	otu
3999		otu_node	14	87.725962755		otu	otu	otu	otu
4		otu_node	24	79043.1886764		otu	otu	otu	otu
40		otu_node	20	15105.3463962		otu	otu	otu	otu
400		otu_node	9	2745.70738665		otu	otu	otu	otu
4000		otu_node	8	197.879629451		otu	otu	otu	otu
4002		otu_node	17	91.346369848		otu	otu	otu	otu
4003		otu_node	4	805.166158453		otu	otu	otu	otu
4004		otu_node	4	39.650774207		otu	otu	otu	otu
4005		otu_node	5	141.159912652		otu	otu	otu	otu
4006		otu_node	13	62.820170476		otu	otu	otu	otu
4007		otu_node	6	140.997199368		otu	otu	otu	otu
4008		otu_node	6	134.87130211		otu	otu	otu	otu
401		otu_node	12	1558.32013753		otu	otu	otu	otu
4010		otu_node	6	126.316755582		otu	otu	otu	otu
4011		otu_node	9	590.530705574		otu	otu	otu	otu
4012		otu_node	11	114.318457399		otu	otu	otu	otu
4014		otu_node	9	156.542149943		otu	otu	otu	otu
4019		otu_node	11	138.955185634		otu	otu	otu	otu
402		otu_node	15	7682.37927816		otu	otu	otu	otu
4020		otu_node	7	85.996957286		otu	otu	otu	otu
4021		otu_node	9	426.096339469		otu	otu	otu	otu
4022		otu_node	3	658.362046492		otu	otu	otu	otu
4024		otu_node	9	155.951350127		otu	otu	otu	otu
4026		otu_node	6	299.907945583		otu	otu	otu	otu
4027		otu_node	11	165.097284752		otu	otu	otu	otu
4028		otu_node	11	175.916737027		otu	otu	otu	otu
4029		otu_node	4	101.847086696		otu	otu	otu	otu
403		otu_node	16	1222.31030004		otu	otu	otu	otu
4030		otu_node	9	149.404588631		otu	otu	otu	otu
4031		otu_node	7	156.715231432		otu	otu	otu	otu
4032		otu_node	6	146.084908104		otu	otu	otu	otu
4033		otu_node	7	158.9846994		otu	otu	otu	otu
4034		otu_node	7	194.424969785		otu	otu	otu	otu
4035		otu_node	5	131.896633077		otu	otu	otu	otu
4036		otu_node	8	102.832869936		otu	otu	otu	otu
4037		otu_node	6	126.522349578		otu	otu	otu	otu
4038		otu_node	11	106.995012683		otu	otu	otu	otu
4039		otu_node	13	317.656950382		otu	otu	otu	otu
404		otu_node	21	1532.99277205		otu	otu	otu	otu
4040		otu_node	5	668.464742429		otu	otu	otu	otu
4042		otu_node	6	159.16474427		otu	otu	otu	otu
4043		otu_node	5	127.042262859		otu	otu	otu	otu
4044		otu_node	6	275.199767251		otu	otu	otu	otu
4045		otu_node	9	162.343769346		otu	otu	otu	otu
4046		otu_node	8	160.898671307		otu	otu	otu	otu
4047		otu_node	6	130.48062483		otu	otu	otu	otu
4048		otu_node	14	102.266278787		otu	otu	otu	otu
4049		otu_node	1	80.684605		otu	otu	otu	otu
405		otu_node	19	2095.42535888		otu	otu	otu	otu
4050		otu_node	6	107.995023783		otu	otu	otu	otu
4051		otu_node	8	155.279280793		otu	otu	otu	otu
4052		otu_node	9	445.437758821		otu	otu	otu	otu
4053		otu_node	7	130.49759208		otu	otu	otu	otu
4054		otu_node	6	140.813307073		otu	otu	otu	otu
4055		otu_node	6	374.724872488		otu	otu	otu	otu
4056		otu_node	13	93.88936489		otu	otu	otu	otu
4057		otu_node	8	112.080848594		otu	otu	otu	otu
4058		otu_node	9	274.947470726		otu	otu	otu	otu
406		otu_node	14	1361.0471517		otu	otu	otu	otu
4060		otu_node	12	64.107821273		otu	otu	otu	otu
4061		otu_node	4	73.468681605		otu	otu	otu	otu
4062		otu_node	8	198.26918266		otu	otu	otu	otu
4063		otu_node	4	358.826824272		otu	otu	otu	otu
4064		otu_node	7	134.521121303		otu	otu	otu	otu
4065		otu_node	12	278.291875906		otu	otu	otu	otu
4066		otu_node	12	80.713644213		otu	otu	otu	otu
4069		otu_node	9	151.996159739		otu	otu	otu	otu
407		otu_node	18	1607.3534347		otu	otu	otu	otu
4070		otu_node	10	435.592961665		otu	otu	otu	otu
4071		otu_node	6	109.080841211		otu	otu	otu	otu
4073		otu_node	10	163.068649072		otu	otu	otu	otu
4075		otu_node	14	62.328147711		otu	otu	otu	otu
4077		otu_node	6	151.454586265		otu	otu	otu	otu
4078		otu_node	6	185.323459955		otu	otu	otu	otu
4079		otu_node	6	62.592219811		otu	otu	otu	otu
408		otu_node	15	1675.39409072		otu	otu	otu	otu
4080		otu_node	6	147.368549216		otu	otu	otu	otu
4082		otu_node	13	94.716671341		otu	otu	otu	otu
4084		otu_node	6	82.615133801		otu	otu	otu	otu
4085		otu_node	3	102.274773649		otu	otu	otu	otu
4086		otu_node	5	158.772278297		otu	otu	otu	otu
4087		otu_node	9	174.574813237		otu	otu	otu	otu
4089		otu_node	4	543.518613173		otu	otu	otu	otu
409		otu_node	17	1080.78126152		otu	otu	otu	otu
4090		otu_node	7	135.204351365		otu	otu	otu	otu
4091		otu_node	5	103.078122935		otu	otu	otu	otu
4092		otu_node	5	82.522027851		otu	otu	otu	otu
4093		otu_node	9	160.684784585		otu	otu	otu	otu
4094		otu_node	8	137.849344033		otu	otu	otu	otu
4095		otu_node	8	161.586489561		otu	otu	otu	otu
4097		otu_node	9	165.597897024		otu	otu	otu	otu
4098		otu_node	6	149.087908807		otu	otu	otu	otu
41		otu_node	22	5011.85643842		otu	otu	otu	otu
410		otu_node	24	1562.39898067		otu	otu	otu	otu
4100		otu_node	4	109.47070327		otu	otu	otu	otu
4101		otu_node	9	132.148635466		otu	otu	otu	otu
4102		otu_node	6	46.703705779		otu	otu	otu	otu
4105		otu_node	3	128.136715531		otu	otu	otu	otu
4106		otu_node	6	146.97164878		otu	otu	otu	otu
4107		otu_node	12	185.211491831		otu	otu	otu	otu
4108		otu_node	8	148.793025403		otu	otu	otu	otu
4109		otu_node	8	413.422659581		otu	otu	otu	otu
411		otu_node	14	2827.89307062		otu	otu	otu	otu
4111		otu_node	5	116.133153307		otu	otu	otu	otu
4112		otu_node	9	142.572639983		otu	otu	otu	otu
4113		otu_node	6	112.038081803		otu	otu	otu	otu
4114		otu_node	6	80.344044182		otu	otu	otu	otu
4115		otu_node	6	132.73657073		otu	otu	otu	otu
4116		otu_node	6	423.225694643		otu	otu	otu	otu
4117		otu_node	6	110.073844319		otu	otu	otu	otu
4118		otu_node	8	284.505662387		otu	otu	otu	otu
412		otu_node	15	4684.66220009		otu	otu	otu	otu
4120		otu_node	7	104.527725004		otu	otu	otu	otu
4121		otu_node	8	120.337103175		otu	otu	otu	otu
4122		otu_node	11	187.990202026		otu	otu	otu	otu
4124		otu_node	10	45.900330268		otu	otu	otu	otu
4125		otu_node	5	125.744525148		otu	otu	otu	otu
4127		otu_node	4	403.221589488		otu	otu	otu	otu
4128		otu_node	12	83.348921867		otu	otu	otu	otu
4129		otu_node	14	56.366523095		otu	otu	otu	otu
413		otu_node	21	3030.39770321		otu	otu	otu	otu
4130		otu_node	6	201.152347489		otu	otu	otu	otu
4131		otu_node	9	141.860405714		otu	otu	otu	otu
4132		otu_node	6	73.628962443		otu	otu	otu	otu
4133		otu_node	6	237.384747364		otu	otu	otu	otu
4134		otu_node	10	59.617844488		otu	otu	otu	otu
4136		otu_node	5	38.541781		otu	otu	otu	otu
4137		otu_node	6	154.395437704		otu	otu	otu	otu
4138		otu_node	8	157.752625674		otu	otu	otu	otu
414		otu_node	21	1561.47132627		otu	otu	otu	otu
4140		otu_node	4	899.739136251		otu	otu	otu	otu
4141		otu_node	17	169.693663934		otu	otu	otu	otu
4142		otu_node	6	176.584726379		otu	otu	otu	otu
4144		otu_node	8	146.231965155		otu	otu	otu	otu
4146		otu_node	11	60.888558725		otu	otu	otu	otu
4147		otu_node	7	98.147649654		otu	otu	otu	otu
4148		otu_node	12	136.768500533		otu	otu	otu	otu
4149		otu_node	7	129.331292403		otu	otu	otu	otu
415		otu_node	6	8366.14627738		otu	otu	otu	otu
4150		otu_node	5	110.895205018		otu	otu	otu	otu
4151		otu_node	7	102.785552882		otu	otu	otu	otu
4153		otu_node	15	74.621389825		otu	otu	otu	otu
4155		otu_node	4	79.208867298		otu	otu	otu	otu
4156		otu_node	7	158.433329495		otu	otu	otu	otu
4158		otu_node	11	106.697956047		otu	otu	otu	otu
416		otu_node	21	1898.93028117		otu	otu	otu	otu
4160		otu_node	7	128.748260276		otu	otu	otu	otu
4162		otu_node	6	105.923443261		otu	otu	otu	otu
4164		otu_node	12	64.14555741		otu	otu	otu	otu
4165		otu_node	7	145.370925491		otu	otu	otu	otu
4166		otu_node	8	166.891001885		otu	otu	otu	otu
4167		otu_node	11	60.494868606		otu	otu	otu	otu
4168		otu_node	18	229.306175325		otu	otu	otu	otu
4169		otu_node	3	362.169866755		otu	otu	otu	otu
417		otu_node	13	2926.92021837		otu	otu	otu	otu
4170		otu_node	5	78.293671924		otu	otu	otu	otu
4171		otu_node	6	129.38278186		otu	otu	otu	otu
4172		otu_node	8	390.803822765		otu	otu	otu	otu
4173		otu_node	6	95.217486776		otu	otu	otu	otu
4174		otu_node	11	118.195915723		otu	otu	otu	otu
4175		otu_node	6	100.522068199		otu	otu	otu	otu
4179		otu_node	7	135.683787327		otu	otu	otu	otu
4180		otu_node	6	122.935023038		otu	otu	otu	otu
4181		otu_node	5	107.45772492		otu	otu	otu	otu
4182		otu_node	5	53.260763342		otu	otu	otu	otu
4183		otu_node	6	111.803295556		otu	otu	otu	otu
4184		otu_node	8	214.461622467		otu	otu	otu	otu
4185		otu_node	3	299.443536378		otu	otu	otu	otu
4187		otu_node	7	130.36156127		otu	otu	otu	otu
4188		otu_node	5	72.827364525		otu	otu	otu	otu
419		otu_node	6	8815.87749704		otu	otu	otu	otu
4194		otu_node	8	196.328879206		otu	otu	otu	otu
4196		otu_node	12	156.741654154		otu	otu	otu	otu
4198		otu_node	14	200.558827649		otu	otu	otu	otu
42		otu_node	23	13921.0196676		otu	otu	otu	otu
4200		otu_node	6	219.395301549		otu	otu	otu	otu
4202		otu_node	6	118.932358354		otu	otu	otu	otu
4203		otu_node	10	118.321132054		otu	otu	otu	otu
4206		otu_node	5	234.803697745		otu	otu	otu	otu
4207		otu_node	16	91.403268022		otu	otu	otu	otu
4209		otu_node	3	62.713210498		otu	otu	otu	otu
421		otu_node	17	1126.33604677		otu	otu	otu	otu
4210		otu_node	5	108.416111706		otu	otu	otu	otu
4211		otu_node	7	116.81751197		otu	otu	otu	otu
4212		otu_node	9	135.142667222		otu	otu	otu	otu
4214		otu_node	9	145.718298874		otu	otu	otu	otu
4215		otu_node	6	128.737195227		otu	otu	otu	otu
4216		otu_node	4	229.686543235		otu	otu	otu	otu
4217		otu_node	12	162.08808107		otu	otu	otu	otu
4218		otu_node	7	120.442998157		otu	otu	otu	otu
422		otu_node	10	10363.0134186		otu	otu	otu	otu
4220		otu_node	12	74.499168749		otu	otu	otu	otu
4221		otu_node	5	81.635033112		otu	otu	otu	otu
4222		otu_node	9	170.616393097		otu	otu	otu	otu
4225		otu_node	9	118.994743253		otu	otu	otu	otu
4226		otu_node	10	175.467938888		otu	otu	otu	otu
4227		otu_node	3	342.455970912		otu	otu	otu	otu
423		otu_node	21	1322.53994788		otu	otu	otu	otu
4230		otu_node	7	127.847827345		otu	otu	otu	otu
4231		otu_node	14	95.839447035		otu	otu	otu	otu
4232		otu_node	6	121.2806229		otu	otu	otu	otu
4233		otu_node	10	116.532142987		otu	otu	otu	otu
4234		otu_node	8	161.195077537		otu	otu	otu	otu
4235		otu_node	6	114.903276362		otu	otu	otu	otu
4236		otu_node	10	102.094488277		otu	otu	otu	otu
424		otu_node	16	1160.12701309		otu	otu	otu	otu
425		otu_node	17	485.963692874		otu	otu	otu	otu
426		otu_node	7	1537.28223816		otu	otu	otu	otu
427		otu_node	15	2365.25485412		otu	otu	otu	otu
428		otu_node	20	1473.74774795		otu	otu	otu	otu
429		otu_node	12	1841.22810087		otu	otu	otu	otu
43		otu_node	18	16583.8409999		otu	otu	otu	otu
431		otu_node	23	1933.0692763		otu	otu	otu	otu
432		otu_node	11	3014.84101506		otu	otu	otu	otu
433		otu_node	19	2696.07806628		otu	otu	otu	otu
434		otu_node	11	3160.48114114		otu	otu	otu	otu
435		otu_node	15	2225.34873639		otu	otu	otu	otu
436		otu_node	17	1470.89430753		otu	otu	otu	otu
437		otu_node	7	10130.9203986		otu	otu	otu	otu
438		otu_node	23	1410.28511491		otu	otu	otu	otu
439		otu_node	19	1141.78331712		otu	otu	otu	otu
44		otu_node	19	13068.9275511		otu	otu	otu	otu
440		otu_node	7	3791.3345069		otu	otu	otu	otu
441		otu_node	10	2125.44902657		otu	otu	otu	otu
442		otu_node	13	1769.54314377		otu	otu	otu	otu
443		otu_node	16	2605.74595687		otu	otu	otu	otu
444		otu_node	15	780.492647405		otu	otu	otu	otu
445		otu_node	23	2048.92751972		otu	otu	otu	otu
446		otu_node	24	2211.12035497		otu	otu	otu	otu
447		otu_node	22	981.985723594		otu	otu	otu	otu
448		otu_node	9	3036.66597293		otu	otu	otu	otu
449		otu_node	18	1196.64326317		otu	otu	otu	otu
45		otu_node	22	15702.9427248		otu	otu	otu	otu
450		otu_node	19	869.932129288		otu	otu	otu	otu
451		otu_node	15	1700.03817109		otu	otu	otu	otu
452		otu_node	8	10273.0670305		otu	otu	otu	otu
453		otu_node	12	2714.87999828		otu	otu	otu	otu
455		otu_node	14	111.154134478		otu	otu	otu	otu
456		otu_node	7	2736.89959884		otu	otu	otu	otu
457		otu_node	13	2439.28699965		otu	otu	otu	otu
458		otu_node	17	894.303158434		otu	otu	otu	otu
459		otu_node	20	1314.24727391		otu	otu	otu	otu
46		otu_node	19	24525.4399099		otu	otu	otu	otu
460		otu_node	13	1757.02083083		otu	otu	otu	otu
461		otu_node	15	1179.35061957		otu	otu	otu	otu
462		otu_node	5	9807.79007603		otu	otu	otu	otu
463		otu_node	15	729.282964175		otu	otu	otu	otu
464		otu_node	17	1209.63294071		otu	otu	otu	otu
465		otu_node	12	6872.87715432		otu	otu	otu	otu
466		otu_node	12	153.641343694		otu	otu	otu	otu
467		otu_node	22	1141.96762876		otu	otu	otu	otu
468		otu_node	7	2381.08978592		otu	otu	otu	otu
469		otu_node	19	1101.9926947		otu	otu	otu	otu
47		otu_node	23	7769.74349301		otu	otu	otu	otu
470		otu_node	18	1489.24346155		otu	otu	otu	otu
471		otu_node	9	72.034433651		otu	otu	otu	otu
472		otu_node	13	3140.47590586		otu	otu	otu	otu
473		otu_node	9	3382.03940799		otu	otu	otu	otu
474		otu_node	9	1934.58751722		otu	otu	otu	otu
475		otu_node	22	1169.66492486		otu	otu	otu	otu
476		otu_node	11	1610.19336098		otu	otu	otu	otu
477		otu_node	15	1214.16010042		otu	otu	otu	otu
479		otu_node	12	4865.87902142		otu	otu	otu	otu
48		otu_node	23	11496.3864984		otu	otu	otu	otu
480		otu_node	11	2539.10175964		otu	otu	otu	otu
481		otu_node	15	2212.57662164		otu	otu	otu	otu
482		otu_node	13	3720.5600417		otu	otu	otu	otu
483		otu_node	19	3172.38368776		otu	otu	otu	otu
484		otu_node	13	2829.62525589		otu	otu	otu	otu
485		otu_node	12	111.885583827		otu	otu	otu	otu
486		otu_node	23	1272.59083558		otu	otu	otu	otu
487		otu_node	9	2567.18010108		otu	otu	otu	otu
488		otu_node	10	2390.8009218		otu	otu	otu	otu
489		otu_node	15	1149.26566384		otu	otu	otu	otu
49		otu_node	18	27461.3378417		otu	otu	otu	otu
490		otu_node	8	2303.98459934		otu	otu	otu	otu
491		otu_node	17	2528.59666619		otu	otu	otu	otu
492		otu_node	14	2418.87452311		otu	otu	otu	otu
493		otu_node	19	1376.81294333		otu	otu	otu	otu
494		otu_node	17	1676.16510357		otu	otu	otu	otu
495		otu_node	4	10299.3727421		otu	otu	otu	otu
496		otu_node	9	1673.16964296		otu	otu	otu	otu
497		otu_node	13	905.062637425		otu	otu	otu	otu
498		otu_node	15	2087.99080061		otu	otu	otu	otu
499		otu_node	7	7586.83493553		otu	otu	otu	otu
5		otu_node	24	117991.342462		otu	otu	otu	otu
50		otu_node	18	18668.3476109		otu	otu	otu	otu
500		otu_node	15	898.034061455		otu	otu	otu	otu
501		otu_node	10	2485.1780433		otu	otu	otu	otu
502		otu_node	18	2000.70503511		otu	otu	otu	otu
503		otu_node	15	2193.56952087		otu	otu	otu	otu
504		otu_node	10	2603.15037878		otu	otu	otu	otu
505		otu_node	17	1039.73208639		otu	otu	otu	otu
506		otu_node	16	2117.76979174		otu	otu	otu	otu
507		otu_node	20	1390.33388064		otu	otu	otu	otu
508		otu_node	5	14881.6988953		otu	otu	otu	otu
509		otu_node	7	5784.57183461		otu	otu	otu	otu
51		otu_node	20	14018.1580822		otu	otu	otu	otu
510		otu_node	7	287.515128187		otu	otu	otu	otu
511		otu_node	13	2218.60467992		otu	otu	otu	otu
512		otu_node	13	1519.61637828		otu	otu	otu	otu
513		otu_node	12	1102.04867136		otu	otu	otu	otu
514		otu_node	12	2289.80256603		otu	otu	otu	otu
515		otu_node	19	1088.71963765		otu	otu	otu	otu
516		otu_node	6	1342.47351728		otu	otu	otu	otu
517		otu_node	6	7746.06749149		otu	otu	otu	otu
518		otu_node	15	2206.849609		otu	otu	otu	otu
519		otu_node	12	2867.48062158		otu	otu	otu	otu
52		otu_node	18	20822.7487189		otu	otu	otu	otu
520		otu_node	22	2034.66144854		otu	otu	otu	otu
521		otu_node	10	2100.1129512		otu	otu	otu	otu
522		otu_node	14	969.158211442		otu	otu	otu	otu
523		otu_node	16	1280.25227191		otu	otu	otu	otu
524		otu_node	18	779.57830029		otu	otu	otu	otu
525		otu_node	11	1598.44520926		otu	otu	otu	otu
526		otu_node	17	558.113219999		otu	otu	otu	otu
527		otu_node	16	1216.8936642		otu	otu	otu	otu
528		otu_node	6	5618.05062936		otu	otu	otu	otu
529		otu_node	17	1729.62418936		otu	otu	otu	otu
53		otu_node	20	13242.2766014		otu	otu	otu	otu
530		otu_node	22	1242.35733673		otu	otu	otu	otu
531		otu_node	10	2068.84864072		otu	otu	otu	otu
532		otu_node	8	5241.65190774		otu	otu	otu	otu
533		otu_node	14	1222.32644896		otu	otu	otu	otu
534		otu_node	15	1809.24839224		otu	otu	otu	otu
535		otu_node	6	5300.9281833		otu	otu	otu	otu
536		otu_node	23	1519.58502533		otu	otu	otu	otu
537		otu_node	11	2566.48932217		otu	otu	otu	otu
538		otu_node	17	967.353288746		otu	otu	otu	otu
539		otu_node	6	1986.46335349		otu	otu	otu	otu
54		otu_node	23	11987.0054144		otu	otu	otu	otu
540		otu_node	24	901.672939177		otu	otu	otu	otu
541		otu_node	14	1123.09763053		otu	otu	otu	otu
542		otu_node	11	2063.85888191		otu	otu	otu	otu
543		otu_node	11	3790.14480894		otu	otu	otu	otu
544		otu_node	19	1511.09162477		otu	otu	otu	otu
546		otu_node	9	12884.9219017		otu	otu	otu	otu
547		otu_node	14	1192.57293324		otu	otu	otu	otu
548		otu_node	15	1535.44678719		otu	otu	otu	otu
549		otu_node	14	1811.5612804		otu	otu	otu	otu
55		otu_node	19	9125.79031743		otu	otu	otu	otu
550		otu_node	12	1960.98747629		otu	otu	otu	otu
551		otu_node	17	2569.09418713		otu	otu	otu	otu
552		otu_node	20	997.312246588		otu	otu	otu	otu
553		otu_node	21	5785.43160545		otu	otu	otu	otu
554		otu_node	24	1842.66746528		otu	otu	otu	otu
555		otu_node	17	1198.79223732		otu	otu	otu	otu
556		otu_node	11	9568.50931512		otu	otu	otu	otu
557		otu_node	7	1227.15535906		otu	otu	otu	otu
559		otu_node	11	1877.05334781		otu	otu	otu	otu
56		otu_node	16	19492.8009444		otu	otu	otu	otu
560		otu_node	14	2100.75036037		otu	otu	otu	otu
561		otu_node	16	874.964600854		otu	otu	otu	otu
562		otu_node	16	991.63868489		otu	otu	otu	otu
563		otu_node	10	1680.51764841		otu	otu	otu	otu
564		otu_node	14	10937.6793457		otu	otu	otu	otu
565		otu_node	14	1772.98551699		otu	otu	otu	otu
567		otu_node	13	2471.07683833		otu	otu	otu	otu
568		otu_node	10	1638.46480887		otu	otu	otu	otu
57		otu_node	22	7993.30772663		otu	otu	otu	otu
570		otu_node	9	1928.40258169		otu	otu	otu	otu
572		otu_node	12	1772.02479982		otu	otu	otu	otu
573		otu_node	8	2635.17056717		otu	otu	otu	otu
574		otu_node	19	945.379272125		otu	otu	otu	otu
575		otu_node	9	5428.78006569		otu	otu	otu	otu
576		otu_node	19	1486.1340941		otu	otu	otu	otu
577		otu_node	10	1389.56406336		otu	otu	otu	otu
579		otu_node	7	8132.04992546		otu	otu	otu	otu
58		otu_node	14	17241.9917202		otu	otu	otu	otu
580		otu_node	9	1524.62138328		otu	otu	otu	otu
581		otu_node	24	1023.06916565		otu	otu	otu	otu
582		otu_node	12	1703.37023347		otu	otu	otu	otu
583		otu_node	12	6553.37565833		otu	otu	otu	otu
584		otu_node	13	2390.44642802		otu	otu	otu	otu
585		otu_node	5	4918.19882985		otu	otu	otu	otu
586		otu_node	18	1082.29563988		otu	otu	otu	otu
587		otu_node	10	3464.50670492		otu	otu	otu	otu
588		otu_node	11	445.810731362		otu	otu	otu	otu
589		otu_node	10	112.405164332		otu	otu	otu	otu
59		otu_node	7	51638.9155032		otu	otu	otu	otu
590		otu_node	19	1373.2150035		otu	otu	otu	otu
591		otu_node	6	970.913228382		otu	otu	otu	otu
592		otu_node	9	3712.84956937		otu	otu	otu	otu
593		otu_node	9	1388.85600587		otu	otu	otu	otu
594		otu_node	10	7640.90189859		otu	otu	otu	otu
595		otu_node	15	910.791875664		otu	otu	otu	otu
596		otu_node	16	1036.44372733		otu	otu	otu	otu
